Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,Reactome_2022__Glycogen Metabolism R-HSA-8982491,0.3042444628244829,0.9511659163307137,0.5167364016736402,0.7265212404446328,1.0,3/21,5.69%,GYG2;UGP2;PGM1
prerank,Reactome_2022__Cell Cycle Checkpoints R-HSA-69620,-0.19418264750866449,-0.9509666125794105,0.613682092555332,0.7239947214404108,1.0,43/253,15.41%,CDKN2A;TP53;H2AX;RPS27;PSMB10;RAD9A;KAT5;PSMB8;AURKB;PSME1;H2BC12;UBE2S;UBB;CDC25C;PSMB9;PSMF1;CENPT;PSME3;ANAPC11;MCM7;PKMYT1;PSME2;BIRC5;TOP3A;ANAPC2;PSMD2;UBE2C;PSMB7;CENPM;ANAPC15;ATRIP;PSMB6;CCNB2;CDC20;MCM5;PSMD13;UBC;PLK1;RPA3;NUP85;CENPO;PSMC3;PPP2R1A
prerank,Reactome_2022__PTEN Regulation R-HSA-6807070,-0.20818884648380828,-0.9507937046559292,0.5617529880478087,0.7227846926621041,1.0,48/130,27.54%,TP53;PSMB10;HDAC3;LAMTOR1;PSMB8;MAF1;PSME1;EGR1;UBB;AKT2;PSMB9;MTA1;PSMF1;WWP2;PSME3;PSME2;PSMD2;PSMB7;MLST8;AKT1;LAMTOR4;RING1;PSMB6;PML;PSMD13;UBC;PSMC3;PSMB3;PSMB1;PSMD8;MTA2;TRIM27;PSMD9;SALL4;PSMC5;PSMC4;PSMA7;PSMA1;STUB1;PHC1;ATN1;PSMD3;HDAC7;CSNK2A2;CSNK2B;USP13;RRAGA;PSMA6
prerank,"Reactome_2022__Adrenaline,noradrenaline Inhibits Insulin Secretion R-HSA-400042",0.3159575109045917,0.9506137703040585,0.5201535508637236,0.7262973991573579,1.0,5/20,11.01%,GNG4;ADCY5;GNG12;CACNA1D;CACNA2D2
prerank,"Reactome_2022__WNT5A-dependent Internalization Of FZD2, FZD5 And ROR2 R-HSA-5140745",-0.3795464895273302,-0.9500164199223842,0.5168316831683168,0.7230801114814644,1.0,2/11,2.58%,AP2M1;CLTB
prerank,Reactome_2022__Synthesis Of PA R-HSA-1483166,0.2844779740761639,0.9499705695775321,0.5240847784200385,0.7263028279349777,1.0,12/29,25.96%,LPCAT1;LCLAT1;AGPAT3;DDHD2;MIGA1;GPD1;DDHD1;GNPAT;AGPAT5;LIPH;AGPAT1;PLA2G12A
prerank,Reactome_2022__Resolution Of D-loop Structures Thru Holliday Junction Intermediates R-HSA-5693568,-0.27326817400380415,-0.9488802207080418,0.5360623781676414,0.7242108906092486,1.0,7/33,13.46%,KAT5;EME1;XRCC3;EME2;TOP3A;RAD51D;MUS81
prerank,Reactome_2022__Thromboxane Signaling Thru TP Receptor R-HSA-428930,0.3438226625238307,0.9471762755489075,0.5171026156941649,0.7314042728995594,1.0,4/15,13.62%,GNG4;GNG12;GNAQ;GNA13
prerank,MSigDB_Hallmark_2020__Xenobiotic Metabolism,0.20953780018675888,0.9464061686373525,0.6232464929859719,0.652222935272831,1.0,32/141,16.15%,PTGES;PAPSS2;HSD17B2;ACOX2;VTN;DDC;ABHD6;SLC35D1;IDH1;GCNT2;CAT;UGDH;ETS2;GSR;ATOH8;ABCC3;PDK4;ACOX1;RAP1GAP;ABCC2;MPP2;PGRMC1;FAH;GSTM4;HGFAC;UPB1;ACP1;ATP2A2;ESR1;CASP6;MARCHF6;ID2
prerank,Reactome_2022__WNT5A-dependent Internalization Of FZD4 R-HSA-5099900,-0.3522272791738054,-0.9461960845981349,0.5155642023346303,0.7288629843992501,1.0,4/13,13.02%,AP2M1;CLTB;DVL2;CLTA
prerank,Reactome_2022__Growth Hormone Receptor Signaling R-HSA-982772,0.3188893039210182,0.9427882177915243,0.5321285140562249,0.7403476598499477,1.0,5/18,13.44%,IRS2;ADAM17;LYN;PRLR;STAT1
prerank,MSigDB_Hallmark_2020__Bile Acid Metabolism,0.22845021929871961,0.9425908869155267,0.5387755102040817,0.6390539410052485,1.0,20/77,22.54%,ABCA1;SCP2;ABCD1;NR0B2;PEX1;IDH1;CAT;ABCD3;PEX13;ATXN1;GCLM;AGXT;PHYH;PEX11A;IDI1;PEX7;GNPAT;ALDH1A1;NEDD4;HSD17B4
prerank,Reactome_2022__Chk1/Chk2(Cds1) Mediated Inactivation Of Cyclin B:Cdk1 Complex R-HSA-75035,0.3466792678708521,0.941492475898579,0.49190283400809715,0.741785571636862,1.0,8/13,35.50%,YWHAB;YWHAG;CHEK2;YWHAZ;CDK1;YWHAQ;YWHAH;YWHAE
prerank,Reactome_2022__Sphingolipid Metabolism R-HSA-428157,0.2288586097717312,0.9414651115171169,0.5599173553719008,0.7403174239728344,1.0,27/80,23.13%,SPNS2;HEXB;EGFL7;GM2A;CERS6;ASAH1;ARSB;PRKD1;PLPP3;PLPP2;SPTSSA;PRKD3;CERK;SPHK1;ALDH3A2;VAPA;SGPP1;UGT8;GLTP;SMPD3;NAT8;KDSR;PPM1L;ESYT2;SPTLC1;SGMS1;SGPL1
prerank,Reactome_2022__RHOB GTPase Cycle R-HSA-9013026,0.23583228532895478,0.9405490757421837,0.5555555555555556,0.7409607344719971,1.0,24/65,26.31%,OPHN1;ARHGEF3;PKN3;SOWAHC;PKN2;SNAP23;ARHGEF25;DIAPH3;RTKN;ROCK1;MCF2L;ROCK2;VANGL1;ARHGEF2;ARHGEF28;PRPF38B;STARD8;TJP2;ERBIN;TFRC;AKAP13;ANLN;PIK3R1;SLK
prerank,Reactome_2022__Signaling By Erythropoietin R-HSA-9006335,0.31601451770765093,0.9404108042820357,0.5204301075268817,0.7398212707198089,1.0,4/18,10.12%,IRS2;NRAS;SOS1;LYN
prerank,Reactome_2022__VEGFR2 Mediated Vascular Permeability R-HSA-5218920,-0.2987939045725814,-0.9379857045577698,0.5134575569358178,0.7469798304733629,1.0,6/23,12.23%,TRIB3;AKT2;THEM4;JUP;MLST8;AKT1
prerank,Reactome_2022__Resolution Of D-Loop Structures R-HSA-5693537,-0.26634414222598823,-0.9373827828140328,0.552734375,0.7466848901656821,1.0,7/34,13.46%,KAT5;EME1;XRCC3;EME2;TOP3A;RAD51D;MUS81
prerank,Reactome_2022__Synaptic Adhesion-Like Molecules R-HSA-8849932,-0.3379233180763048,-0.9368473491026034,0.5557729941291585,0.746241675778563,1.0,4/14,17.08%,LRFN4;FLOT2;LRFN1;GPRIN1
prerank,Reactome_2022__CD28 Co-Stimulation R-HSA-389356,0.2888179479012402,0.9366686545597808,0.54,0.7471164559581871,1.0,7/27,13.06%,SRC;PKN2;CDC42;PIK3R3;LYN;ARHGEF7;RICTOR
prerank,Reactome_2022__Organelle Biogenesis And Maintenance R-HSA-1852241,-0.19096684038934364,-0.9343066231409302,0.6405353728489483,0.7506216074903654,1.0,44/251,17.09%,TUBA1A;BBS1;DCTN3;IFT46;PTGES2;HDAC3;TUBB4B;CSNK1D;SSNA1;DCTN2;KIF24;IFT122;TMEM216;CEP250;IDH2;PPRC1;DYNLRB1;ATP5MG;TWNK;HAUS5;CC2D2A;ATP5MC1;ATP5MC2;ATP5F1D;SIRT3;ATP5F1B;B9D1;INPP5E;MKS1;MICOS13;PRKAG1;SMOX;SFI1;TMEM11;ATP5PD;PRKD2;PLK1;ATP5MC3;PPP2R1A;POLRMT;IFT43;ACSS2;ACTR1A;CARM1
prerank,Reactome_2022__Prolonged ERK Activation Events R-HSA-169893,0.3463154550822518,0.9335074564590738,0.5274509803921569,0.7529175653767545,1.0,6/12,29.31%,RAP1A;YWHAB;MAPK1;KIDINS220;CRK;FRS2
prerank,Reactome_2022__VxPx Cargo-Targeting To Cilium R-HSA-5620916,0.30706294614990703,0.9311468034272459,0.5518672199170125,0.7568912024032839,1.0,6/18,19.11%,EXOC2;CNGB1;ARF4;RAB8A;EXOC6;EXOC8
prerank,Reactome_2022__Defective B3GAT3 Causes JDSSDHD R-HSA-3560801,0.34451523032252984,0.9310409050094285,0.5329341317365269,0.7555735564976582,1.0,6/13,20.50%,SDC3;GPC4;GPC2;SDC1;HSPG2;CSPG5
prerank,Reactome_2022__Response Of Mtb To Phagocytosis R-HSA-9637690,-0.30935249153146965,-0.9306408252091238,0.5496957403651116,0.7576307917218105,1.0,8/20,26.46%,UBB;ENO1;UBC;HGS;TRIM27;GSK3A;RAB7A;VPS33B
prerank,Reactome_2022__TCF Dependent Signaling In Response To WNT R-HSA-201681,-0.1987366228477371,-0.9294562673374355,0.6127049180327869,0.7588750274953134,1.0,47/161,23.47%,MYC;H2AX;PSMB10;KAT5;PSMB8;PSME1;DVL3;H2BC12;RUVBL1;UBB;AKT2;PSMB9;PSMF1;PSME3;H2AJ;MEN1;PSME2;FRAT2;PSMD2;DVL2;LGR6;PSMB7;AKT1;PSMB6;BCL9L;PSMD13;UBC;H2AC6;PSMC3;PPP2R1A;PSMB3;AXIN1;H2BC21;PSMB1;PSMD8;LEF1;PSMD9;H2BC11;TERT;SOX6;CTNNBIP1;PSMC5;CSNK1G2;CBY1;PSMC4;PSMA7;PSMA1
prerank,Reactome_2022__Beta-catenin Phosphorylation Cascade R-HSA-196299,0.3262131961605909,0.9292110276803542,0.5487571701720841,0.7584846522116793,1.0,3/16,7.52%,PPP2R5A;CTNNB1;PPP2R1B
prerank,Reactome_2022__ATF4 Activates Genes In Response To Endoplasmic Reticulum Stress R-HSA-380994,-0.291645751742594,-0.9290969415315898,0.5783132530120482,0.7580485867592335,1.0,11/24,27.11%,EXOSC5;CEBPB;EXOSC1;EXOSC2;EXOSC4;DDIT3;EXOSC6;KHSRP;EXOSC3;ATF4;EXOSC7
prerank,Reactome_2022__Nuclear Signaling By ERBB4 R-HSA-1251985,-0.2951028096959667,-0.9288554691375687,0.5851703406813628,0.7569447284031692,1.0,8/23,24.87%,PGR;APOE;MXD4;WWOX;PSENEN;APH1A;BTC;ADAP1
prerank,Reactome_2022__Listeria Monocytogenes Entry Into Host Cells R-HSA-8876384,0.3224448439964424,0.9279167174305791,0.5668662674650699,0.7598997001475445,1.0,6/17,19.08%,SRC;STAM2;CTNNB1;STAM;RNMT;EPS15
prerank,Reactome_2022__Defective C1GALT1C1 Causes TNPS R-HSA-5083632,0.3725946372273441,0.9279146141502687,0.5632911392405063,0.7583510216805712,1.0,6/10,14.41%,MUC5AC;MUC1;MUC2;C1GALT1C1;MUC6;C1GALT1
prerank,Reactome_2022__Regulation Of PTEN Gene Transcription R-HSA-8943724,-0.2382149830137355,-0.9277501487171707,0.5608247422680412,0.7578026529665528,1.0,9/55,13.60%,TP53;HDAC3;LAMTOR1;MAF1;EGR1;MTA1;MLST8;LAMTOR4;RING1
prerank,Reactome_2022__Inactivation Of CSF3 (G-CSF) Signaling R-HSA-9705462,-0.29881353611014183,-0.9259821262502345,0.5506692160611855,0.7603232147307097,1.0,7/21,19.41%,UBB;STAT5B;UBC;TYK2;UBE2D2;ELOB;RNF7
prerank,Reactome_2022__Cargo Recognition For Clathrin-Mediated Endocytosis R-HSA-8856825,-0.22466786207068903,-0.9257865967636195,0.6181818181818182,0.7591544584028187,1.0,28/80,25.30%,TARP;AP2M1;AREG;GRK3;CLTB;UBB;LRP2;GPS1;TF;DVL2;SH3GL1;LDLR;COPS7A;CLTA;UBC;HGS;COPS6;EPS15L1;ARRB1;NEDD8;STON1;EPN2;EPN1;VAMP2;BTC;STON2;NECAP2;SLC2A8
prerank,Reactome_2022__InlB-mediated Entry Of Listeria Monocytogenes Into Host Cell R-HSA-8875360,-0.337044158376676,-0.9257620083860034,0.5653021442495126,0.757555116232435,1.0,4/13,14.39%,UBB;SH3GL1;UBC;HGS
prerank,Reactome_2022__Role Of Phospholipids In Phagocytosis R-HSA-2029485,-0.3079897021763188,-0.9253725046091573,0.5771428571428572,0.7568365045784214,1.0,4/19,7.48%,TARP;PRKCSH;PLD2;PLD3
prerank,Reactome_2022__Negative Regulation Of MET Activity R-HSA-6807004,-0.30512186244125483,-0.9253602215808585,0.5622568093385214,0.7552033494049297,1.0,5/19,14.39%,UBB;PTPN1;SH3GL1;UBC;HGS
prerank,Reactome_2022__Synthesis Of PIPs At Golgi Membrane R-HSA-1660514,0.3290801453838291,0.9222691286563489,0.5452755905511811,0.770124313506325,1.0,5/14,14.78%,FIG4;OCRL;SACM1L;PIK3C3;PI4K2B
prerank,Reactome_2022__Aflatoxin Activation And Detoxification R-HSA-5423646,0.3429311469604464,0.9220956635637738,0.558091286307054,0.7689698321918841,1.0,3/12,10.17%,GGT1;GGT6;GGT5
prerank,Reactome_2022__MAP2K And MAPK Activation R-HSA-5674135,0.27722850016063866,0.9218600168323641,0.558091286307054,0.7679198737479627,1.0,12/30,24.69%,SRC;IL17RD;NRAS;RAP1A;YWHAB;KSR1;ITGA2B;MAPK1;KSR2;RAP1B;IQGAP1;CNKSR2
prerank,Reactome_2022__Mitochondrial tRNA Aminoacylation R-HSA-379726,0.2931882781667158,0.9211779886449816,0.5580448065173116,0.7679129377106623,1.0,5/21,11.24%,IARS2;DARS2;NARS2;GARS1;RARS2
prerank,Reactome_2022__Signaling By NTRK1 (TRKA) R-HSA-187037,0.2163323029404201,0.9209921342267001,0.6109936575052854,0.766765689360015,1.0,25/97,20.97%,DUSP4;SHC3;SRC;CLTC;IRS2;DUSP6;NRAS;PPP2R1B;SOS1;RAP1A;MAPK11;BCL11B;ADORA2A;YWHAB;EP300;SGK1;SHC2;RHOA;ID2;TCF12;RALA;MAPK1;RPS6KA5;RPS6KA3;CHD4
prerank,Reactome_2022__Termination Of O-glycan Biosynthesis R-HSA-977068,0.3296226899142933,0.9206033229044864,0.5979381443298969,0.7661466926760705,1.0,6/15,13.81%,MUC5AC;MUC1;ST3GAL1;MUC2;MUC6;ST6GALNAC4
prerank,Reactome_2022__Interleukin-17 Signaling R-HSA-448424,0.2341639607363726,0.9197773560892757,0.5992141453831041,0.766587973982705,1.0,18/62,22.19%,DUSP4;DUSP6;MAP3K7;MAPK9;PPP2R1B;NOD2;MAPK11;TAB3;MAP2K4;UBE2N;BTRC;CHUK;MAPK1;RPS6KA5;FBXW11;CUL1;RPS6KA3;IL17RA
prerank,Reactome_2022__Signaling By ALK R-HSA-201556,0.3065917777898247,0.9193445374100137,0.55859375,0.766024392945366,1.0,11/19,31.24%,SRC;HDAC2;HIF1A;HDAC1;EP300;MYCN;PIK3CB;PIK3R1;FRS2;SIN3A;IRS1
prerank,Reactome_2022__Nucleotide Catabolism R-HSA-8956319,0.2818598535778797,0.9186287358173683,0.588957055214724,0.7660800885678758,1.0,11/25,25.08%,ENTPD7;ENTPD4;ENTPD1;UPB1;NUDT9;NUDT15;NT5C2;SAMHD1;NUDT5;ENTPD5;NT5C3A
prerank,Reactome_2022__Other Interleukin Signaling R-HSA-449836,0.34136675090562696,0.9182775000738884,0.5544354838709677,0.7653668789312515,1.0,6/13,29.84%,JAK1;TXLNA;SDC1;CSF3R;IFNLR1;STX4
prerank,Reactome_2022__ESR-mediated Signaling R-HSA-8939211,0.2006445737742084,0.9171571921036267,0.6673596673596673,0.7664186578993182,1.0,29/154,14.25%,EGFR;AGO1;TNRC6C;SRC;AGO4;ZNF217;TNRC6B;GNAI3;UHMK1;STRN;GNG4;NRAS;SMC1A;KCTD6;AGO3;PIK3R3;GNG12;FOXO3;NRIP1;HDAC1;CBFB;POLR2B;NCOA1;SPHK1;EP300;SMC3;GTF2F2;XPO1;ESR1
prerank,Reactome_2022__Diseases Associated With Glycosylation Precursor Biosynthesis R-HSA-5609975,0.33685619226447083,0.9167526380946798,0.5767634854771784,0.7659266618874996,1.0,4/15,10.91%,GFPT1;GNE;PGM1;NUS1
prerank,Reactome_2022__Metabolism Of Water-Soluble Vitamins And Cofactors R-HSA-196849,-0.21832501380837932,-0.9158615670864053,0.6088709677419355,0.7760490619159952,1.0,21/92,20.91%,TCN1;PARP14;COASY;GSTO2;GSTO1;LRP2;ABCD4;NMNAT1;SLC25A19;MOCS3;SLC52A3;THTPA;NADSYN1;MTHFD1;PARP6;SLC5A6;MOCOS;NAPRT;PDZD11;NMNAT3;MOCS1
prerank,Reactome_2022__p38MAPK Events R-HSA-171007,0.34292684057728123,0.9155464458794516,0.550321199143469,0.7672000850983903,1.0,6/12,25.78%,SRC;NRAS;MAPK11;RALA;RALB;MAPK14
prerank,Reactome_2022__Interleukin-2 Family Signaling R-HSA-451927,0.2977138948908577,0.9143837370536987,0.58125,0.7683894956168531,1.0,9/23,26.29%,JAK1;SOS1;PIK3R3;STAT1;LGALS9;INPP5D;PIK3CB;SOS2;PIK3R1
prerank,Reactome_2022__Activated NOTCH1 Transmits Signal To Nucleus R-HSA-2122948,0.2706237796477417,0.9134112515542633,0.6090534979423868,0.7690433117557817,1.0,5/31,11.69%,DTX1;DLK1;MIB1;ADAM17;ADAM10
prerank,Reactome_2022__Cellular Senescence R-HSA-2559583,-0.19802083330394712,-0.9131500112293477,0.66796875,0.7807250797722951,1.0,37/141,24.50%,CDKN2A;TP53;H2AX;CDK4;KAT5;H2BC12;UBE2S;UBB;CEBPB;TINF2;ANAPC11;H2AJ;RELA;TXN2;H1-2;ANAPC2;ACD;UBE2C;FZR1;ANAPC15;RING1;UBC;H2AC6;MINK1;H2BC21;TERF2;EHMT1;RPS6KA1;MAPKAPK2;MAPK7;H2BC11;MAP2K7;E2F2;PHC1;CDKN1B;FOS;MAPKAPK3
prerank,Reactome_2022__PI3K Cascade R-HSA-109704,0.28125661167674926,0.9125392680832966,0.5865384615384616,0.7695351793082825,1.0,6/25,14.33%,FGFR3;IRS2;PTPN11;PIK3C3;FGFR2;FGFR4
prerank,Reactome_2022__Synthesis Of Bile Acids And Bile Salts Via 7Alpha-Hydroxycholesterol R-HSA-193368,0.35853378195687685,0.9120441309287624,0.5528942115768463,0.7690935279550728,1.0,4/11,22.54%,ACOX2;NCOA1;NCOA2;HSD17B4
prerank,MSigDB_Hallmark_2020__Notch Signaling,0.27230835093632205,0.9106095903374295,0.5965250965250966,0.6960795432542032,1.0,3/29,5.41%,DTX1;LFNG;PRKCA
prerank,Reactome_2022__Cytochrome P450 - Arranged By Substrate Type R-HSA-211897,-0.2840481873883435,-0.9098218296968336,0.5864811133200796,0.786926518965659,1.0,5/26,7.26%,CYP1A1;TBXAS1;FDX2;CYP4B1;CYP4F12
prerank,Reactome_2022__Signaling By FGFR4 In Disease R-HSA-5655291,0.3624810554409905,0.9089976008253137,0.5751503006012024,0.7744258668150977,1.0,5/10,29.31%,NRAS;SOS1;FGFR4;PIK3R1;FRS2
prerank,Reactome_2022__Downstream Signal Transduction R-HSA-186763,0.28372209975653573,0.907455451657002,0.582089552238806,0.7764247296044945,1.0,11/25,28.58%,SRC;NRAS;SOS1;PTPN11;PDGFB;STAT1;STAT6;PIK3CB;NCK2;PIK3R1;CRK
prerank,Reactome_2022__Formation Of beta-catenin:TCF Transactivating Complex R-HSA-201722,-0.24290759512142102,-0.9066730678762541,0.6204081632653061,0.7924869889262881,1.0,7/47,8.30%,MYC;H2AX;KAT5;H2BC12;RUVBL1;H2AJ;MEN1
prerank,Reactome_2022__Estrogen-dependent Nuclear Events Downstream Of ESR-membrane Signaling R-HSA-9634638,0.29847485324005585,0.9056621004017503,0.6223506743737958,0.7790091961369464,1.0,6/20,19.23%,EGFR;UHMK1;FOXO3;XPO1;PTK2;MAPK1
prerank,Reactome_2022__TP53 Regulates Metabolic Genes R-HSA-5628897,0.21460835513053336,0.90535674003593,0.6388349514563106,0.778167171669129,1.0,19/80,18.60%,GPX2;AGO1;TNRC6C;AGO4;TNRC6B;PRKAA2;GSR;AGO3;LRPPRC;TXNRD1;YWHAB;PRKAA1;RRAGC;YWHAG;SESN1;CYCS;YWHAZ;TNRC6A;AGO2
prerank,Reactome_2022__Inositol Phosphate Metabolism R-HSA-1483249,0.2464266940410032,0.9035726238178937,0.6252545824847251,0.7806031421801987,1.0,14/41,23.64%,ISYNA1;NUDT3;OCRL;PLCH2;PLCB1;INPP4A;SYNJ1;PLCH1;INPP5A;INPP5D;PLCG2;IPMK;NUDT4;MINPP1
prerank,Reactome_2022__Heme Biosynthesis R-HSA-189451,-0.34017950992469465,-0.9021531898249446,0.5660377358490566,0.8012294193307941,1.0,4/12,23.71%,HMBS;UROS;UROD;PPOX
prerank,Reactome_2022__TNFR1-induced Proapoptotic Signaling R-HSA-5357786,-0.3365853707530605,-0.9020753131898439,0.58298755186722,0.7996800614539281,1.0,3/12,11.63%,TRADD;FADD;TNFRSF1A
prerank,Reactome_2022__Mitotic Spindle Checkpoint R-HSA-69618,0.20620122544689237,0.9011347432681662,0.6834677419354839,0.784630093397215,1.0,25/108,20.04%,RANBP2;CLASP1;PPP2R5A;AHCTF1;PPP2R1B;DYNC1I2;DYNC1LI1;CLASP2;BUB1B;CLIP1;SKA2;ERCC6L;SKA1;XPO1;CENPI;NUP133;KIF2A;BUB1;PPP1CC;ANAPC4;TAOK1;MAPRE1;KNTC1;CDC27;ANAPC1
prerank,Reactome_2022__RAS Processing R-HSA-9648002,-0.3150294489556373,-0.9007629158314633,0.6028225806451613,0.8010687122410567,1.0,6/16,20.50%,BCL2L1;ABHD17A;HRAS;ARL2;RCE1;CHURC1-FNTB
prerank,Reactome_2022__Amino Acid Transport Across Plasma Membrane R-HSA-352230,-0.30345633818289053,-0.9007318401847159,0.5904365904365905,0.7994238752120191,1.0,6/20,21.16%,SLC7A2;SLC25A29;SLC36A1;SLC3A2;SLC1A4;SLC7A1
prerank,Reactome_2022__Defective TPR May Confer Susceptibility Towards Thyroid Papillary Carcinoma (TPC) R-HSA-5619107,0.26546538067736747,0.9004296990798191,0.6085192697768763,0.7846887148793007,1.0,7/31,15.21%,NDC1;NUP58;RANBP2;NUP50;NUP155;TPR;NUP133
prerank,Reactome_2022__Cilium Assembly R-HSA-5617833,-0.1921365510366567,-0.8998407923521313,0.7140186915887851,0.7997435210789605,1.0,21/167,12.08%,TUBA1A;BBS1;DCTN3;IFT46;PTGES2;TUBB4B;CSNK1D;SSNA1;DCTN2;KIF24;IFT122;TMEM216;CEP250;DYNLRB1;HAUS5;CC2D2A;B9D1;INPP5E;MKS1;SMOX;SFI1
prerank,Reactome_2022__Signaling By ERBB2 R-HSA-1227986,0.2466862672979848,0.8996162679405536,0.6400817995910021,0.7849402909894265,1.0,5/44,7.62%,EGFR;SRC;PRKCA;NRAS;SOS1
prerank,Reactome_2022__Downregulation Of ERBB2 Signaling R-HSA-8863795,-0.28314607385590146,-0.897861072796782,0.614,0.8024987458052473,1.0,7/24,14.24%,UBB;AKT2;MATK;CDC37;AKT1;RNF41;UBC
prerank,MSigDB_Hallmark_2020__Pancreas Beta Cells,0.3039648188189348,0.8971017794382284,0.6135922330097088,0.7058679608535215,1.0,3/18,8.81%,ABCC8;FOXO1;SRP9
prerank,Reactome_2022__RHOBTB1 GTPase Cycle R-HSA-9013422,0.27979690122414236,0.8966427983272319,0.6020833333333333,0.7901369220228024,1.0,11/23,26.12%,MYO6;RNF20;STK38;ROCK1;ROCK2;RBBP6;SRRM1;TXNL1;COPS4;COPS2;CUL3
prerank,Reactome_2022__Formation Of Senescence-Associated Heterochromatin Foci (SAHF) R-HSA-2559584,-0.31428050521336953,-0.8956138338813784,0.5768463073852296,0.8059896406351577,1.0,2/15,9.39%,TP53;H1-2
prerank,Reactome_2022__Regulation Of IFNG Signaling R-HSA-877312,0.3407779920190597,0.895172736712646,0.5807692307692308,0.7918516463133861,1.0,7/12,32.72%,JAK1;PTPN11;STAT1;PIAS1;SUMO1;IFNGR1;IFNGR2
prerank,Reactome_2022__RIP-mediated NFkB Activation Via ZBP1 R-HSA-1810476,-0.32769953731106516,-0.8943082608935782,0.5925925925925926,0.8072748390080362,1.0,3/14,12.10%,RELA;NKIRAS2;TICAM1
prerank,Reactome_2022__Cellular Response To Heat Stress R-HSA-3371556,-0.20893828745723803,-0.8938230935049528,0.7025440313111546,0.8066401674388357,1.0,21/89,20.41%,HSPB8;CAMK2B;HSF1;NUP210;UBB;NUP62;NUP93;CAMK2D;HIKESHI;MLST8;DNAJB1;BAG1;MRPL18;RPA3;NUP85;AKT1S1;FKBP4;EEF1A1;SERPINH1;VCP;MAPKAPK2
prerank,Reactome_2022__Epigenetic Regulation Of Gene Expression R-HSA-212165,-0.20491435526345508,-0.8934743337468153,0.708502024291498,0.8057127362849571,1.0,20/101,17.25%,H2AX;RRP8;DDX56;H2BC12;POLR2L;MTA1;TAF1C;POLR2H;POLR1E;H2AJ;SUV39H1;MYBBP1A;KAT2A;ERCC2;PHF19;POLR1H;POLR2E;H2AC6;SAP30BP;H2BC21
prerank,Reactome_2022__Peroxisomal Lipid Metabolism R-HSA-390918,0.27582094932777984,0.8927910432860506,0.6089494163424124,0.7955794490415483,1.0,10/26,22.54%,ACOX2;ABCD1;ACOX1;SLC25A17;PHYH;ALDH3A2;ACOX3;NUDT19;ACBD5;HSD17B4
prerank,Reactome_2022__Regulated Proteolysis Of p75NTR R-HSA-193692,-0.3511960503270801,-0.8923351823110615,0.5975855130784709,0.8065501291335155,1.0,7/11,36.59%,RELA;PSENEN;APH1A;TRAF6;NFKB1;APH1B;PSEN2
prerank,Reactome_2022__Separation Of Sister Chromatids R-HSA-2467813,-0.1913146233072383,-0.8919888520508085,0.7480314960629921,0.8056066587722213,1.0,31/166,15.41%,RPS27;PSMB10;PSMB8;AURKB;PSME1;UBE2S;UBB;PSMB9;PSMF1;CENPT;PSME3;ANAPC11;PSME2;CDCA5;BIRC5;ANAPC2;PSMD2;UBE2C;PSMB7;CENPM;ANAPC15;PSMB6;CDC20;PSMD13;UBC;PLK1;PTTG1;NUP85;CENPO;PSMC3;PPP2R1A
prerank,Reactome_2022__Defective B3GALT6 Causes EDSP2 And SEMDJL1 R-HSA-4420332,0.32941990580814784,0.8913449400922797,0.59251968503937,0.7972629541897158,1.0,6/13,20.50%,SDC3;GPC4;GPC2;SDC1;HSPG2;CSPG5
prerank,Reactome_2022__G0 And Early G1 R-HSA-1538133,-0.2731010784981979,-0.8912198420914422,0.6153846153846154,0.8056022161888464,1.0,3/26,4.51%,MYC;E2F4;MAX
prerank,Reactome_2022__Mismatch Repair R-HSA-5358508,-0.3188199281919789,-0.8899376383150798,0.6086105675146771,0.8067897246812076,1.0,5/15,21.24%,POLD4;POLD2;POLD1;RPA3;PCNA
prerank,Reactome_2022__Transport Of SLBP Dependant Mature mRNA R-HSA-159230,0.25190118312437265,0.889834556362958,0.6125244618395304,0.7990507512857399,1.0,8/35,15.21%,NDC1;NUP58;RANBP2;NUP50;NUP155;EIF4E;TPR;NUP133
prerank,Reactome_2022__SUMOylation Of Ubiquitinylation Proteins R-HSA-3232142,0.24903827461061004,0.8895850191503745,0.6452905811623246,0.7980597860419206,1.0,15/38,27.66%,NDC1;NUP58;RANBP2;NUP50;NUP155;TPR;NUP133;MDM2;NUP153;PIAS1;SUMO1;SEH1L;NUP54;NUP205;PIAS2
prerank,Reactome_2022__Association Of TriC/CCT With Target Proteins During Biosynthesis R-HSA-390471,-0.2561581777934004,-0.8892711080126999,0.6275992438563327,0.8066546614395249,1.0,8/36,18.78%,TP53;NOP56;HDAC3;KIFC3;FBXW5;USP11;FBXW9;FBXO4
prerank,Reactome_2022__Transport Of SLBP Independent Mature mRNA R-HSA-159227,0.25356570667501155,0.8880214799951814,0.621031746031746,0.7999355058157674,1.0,8/34,15.21%,NDC1;NUP58;RANBP2;NUP50;NUP155;EIF4E;TPR;NUP133
prerank,Reactome_2022__Recycling Pathway Of L1 R-HSA-437239,0.2774842369697925,0.886655056886634,0.6267748478701826,0.8014155885003604,1.0,10/25,25.35%,SHTN1;SRC;CLTC;KIF4A;MAPK1;RPS6KA5;RPS6KA3;RDX;L1CAM;RPS6KA6
