Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
Reactome_2022,Glutamate And Glutamine Metabolism R-HSA-8964539,2/13,0.1856588939053469,0.9999955785910568,0,0,2.806668660287081,4.725992724356018,OAT;KYAT1
Reactome_2022,Glycogen Synthesis R-HSA-3322077,2/13,0.1856588939053469,0.9999955785910568,0,0,2.806668660287081,4.725992724356018,PPP1R3C;NHLRC1
Reactome_2022,IRF3-mediated Induction Of Type I IFN R-HSA-3270619,2/13,0.1856588939053469,0.9999955785910568,0,0,2.806668660287081,4.725992724356018,TREX1;DDX41
Reactome_2022,Nucleotide Biosynthesis R-HSA-8956320,2/13,0.1856588939053469,0.9999955785910568,0,0,2.806668660287081,4.725992724356018,IMPDH2;COASY
Reactome_2022,SHC1 Events In EGFR Signaling R-HSA-180336,2/13,0.1856588939053469,0.9999955785910568,0,0,2.806668660287081,4.725992724356018,BTC;AREG
Reactome_2022,Signal Regulatory Protein Family Interactions R-HSA-391160,2/13,0.1856588939053469,0.9999955785910568,0,0,2.806668660287081,4.725992724356018,PTK2B;CD47
Reactome_2022,Activation Of Arylsulfatases R-HSA-1663150,2/13,0.1856588939053469,0.9999955785910568,0,0,2.806668660287081,4.725992724356018,ARSJ;ARSG
Reactome_2022,G2/M DNA Damage Checkpoint R-HSA-69473,7/77,0.1878646993989724,0.9999955785910568,0,0,1.5451692815854663,2.583574430055092,H2AX;H2BC12;KAT5;H2BC11;CDC25C;TP53;RAD9A
Reactome_2022,Transcriptional Regulation By RUNX2 R-HSA-8878166,10/119,0.1887597791607851,0.9999955785910568,0,0,1.418145087793912,2.364445058366663,LGALS3;HDAC3;MSX2;CDK4;HEY2;TWIST1;AREG;PSMB10;PSMB8;PSMB9
Reactome_2022,Assembly And Cell Surface Presentation Of NMDA Receptors R-HSA-9609736,3/25,0.1927741412377534,0.9999955785910568,0,0,2.1054994388327724,3.4661490331649314,CAMK2B;CAMK2D;LIN7A
Reactome_2022,Termination Of O-glycan Biosynthesis R-HSA-977068,3/25,0.1927741412377534,0.9999955785910568,0,0,2.1054994388327724,3.4661490331649314,MUCL1;MUC19;MUC20
Reactome_2022,Semaphorin Interactions R-HSA-373755,6/64,0.1933923380774849,0.9999955785910568,0,0,1.598156367360874,2.6258257502646445,SEMA5A;MYL6;SEMA6A;DPYSL3;MYH14;FYN
Reactome_2022,RNA Polymerase I Promoter Clearance R-HSA-73854,7/78,0.1963768802451873,0.9999955785910568,0,0,1.523324920621998,2.479545842169446,H2AX;H2BC12;H2AC6;TAF1C;H2BC11;POLR1E;POLR1H
Reactome_2022,Assembly Of ORC Complex At Origin Of Replication R-HSA-68616,4/38,0.1988491982258124,0.9999955785910568,0,0,1.8168427173175696,2.93457987174318,H2AX;H2BC12;H2AC6;H2BC11
Reactome_2022,Association Of TriC/CCT With Target Proteins During Biosynthesis R-HSA-390471,4/38,0.1988491982258124,0.9999955785910568,0,0,1.8168427173175696,2.93457987174318,NOP56;HDAC3;KIFC3;TP53
Reactome_2022,RNA Polymerase I Transcription R-HSA-73864,7/79,0.2050378601823773,0.9999955785910568,0,0,1.50208734746307,2.3801484782363547,H2AX;H2BC12;H2AC6;TAF1C;H2BC11;POLR1E;POLR1H
Reactome_2022,Oxidative Stress Induced Senescence R-HSA-2559580,8/93,0.2052138001102885,0.9999955785910568,0,0,1.4543121050072922,2.303198321397621,H2AX;H2BC12;H2AC6;CDKN2A;CDK4;H2BC11;FOS;TP53
Reactome_2022,Creation Of C4 And C2 Activators R-HSA-166786,2/14,0.2083477589272835,0.9999955785910568,0,0,2.572642543859649,4.035309914463448,C1S;C1R
Reactome_2022,DCC Mediated Attractive Signaling R-HSA-418885,2/14,0.2083477589272835,0.9999955785910568,0,0,2.572642543859649,4.035309914463448,ABLIM3;FYN
Reactome_2022,LGI-ADAM Interactions R-HSA-5682910,2/14,0.2083477589272835,0.9999955785910568,0,0,2.572642543859649,4.035309914463448,ADAM11;CACNG4
Reactome_2022,Response To Metal Ions R-HSA-5660526,2/14,0.2083477589272835,0.9999955785910568,0,0,2.572642543859649,4.035309914463448,MT2A;MT1X
Reactome_2022,Pyroptosis R-HSA-5620971,3/26,0.2087506599821345,0.9999955785910568,0,0,2.013848631239936,3.1549249773487635,IRF1;CASP4;TP53
Reactome_2022,TNFR1-induced NFkappaB Signaling Pathway R-HSA-5357956,3/26,0.2087506599821345,0.9999955785910568,0,0,2.013848631239936,3.1549249773487635,SHARPIN;RACK1;RBCK1
Reactome_2022,Metabolism Of Water-Soluble Vitamins And Cofactors R-HSA-196849,10/122,0.2093693276941197,0.9999955785910568,0,0,1.3799373226111638,2.1577465405225538,ABCD4;GSTO2;NMNAT1;TCN1;GSTO1;SLC25A19;NMNAT3;LRP2;PARP14;COASY
Reactome_2022,DAG And IP3 Signaling R-HSA-1489509,4/39,0.2117231615423637,0.9999955785910568,0,0,1.764838785596611,2.739869328078148,CAMK2B;CAMK2D;PRKAR1B;CAMKK1
Reactome_2022,Elastic Fibre Formation R-HSA-1566948,4/39,0.2117231615423637,0.9999955785910568,0,0,1.764838785596611,2.739869328078148,BMP4;LOXL4;GDF5;LOXL1
Reactome_2022,Muscle Contraction R-HSA-397014,15/196,0.2153962173375637,0.9999955785910568,0,0,1.2813959576197629,1.9672965570029344,CAMK2B;CAMK2D;ANXA1;ANXA2;KCNJ14;ATP1A4;KCNK15;CACNB1;MYL5;MYL6;MYH3;ANXA6;VIM;FGF12;CACNG4
Reactome_2022,Collagen Biosynthesis And Modifying Enzymes R-HSA-1650814,6/67,0.22254427604739,0.9999955785910568,0,0,1.5193150462587242,2.282967158130696,COL28A1;COL2A1;COL12A1;COL4A3;COL4A5;COL6A3
Reactome_2022,Acyl Chain Remodelling Of PC R-HSA-1482788,3/27,0.2250057328903542,0.9999955785910568,0,0,1.929835390946502,2.8785992016446764,PLA2G4C;PLAAT3;PLA2G5
Reactome_2022,Assembly Of Pre-Replicative Complex R-HSA-68867,9/110,0.2269377542220741,0.9999955785910568,0,0,1.3768763973171512,2.04201717208367,H2AX;H2BC12;CDT1;H2AC6;UBE2S;H2BC11;PSMB10;PSMB8;PSMB9
Reactome_2022,Activation Of BAD And Translocation To Mitochondria R-HSA-111447,2/15,0.2312952849853743,0.9999955785910568,0,0,2.3746204453441297,3.476587034318414,BAD;BCL2
Reactome_2022,Diseases Associated With Glycosylation Precursor Biosynthesis R-HSA-5609975,2/15,0.2312952849853743,0.9999955785910568,0,0,2.3746204453441297,3.476587034318414,GALT;SLPI
Reactome_2022,Eicosanoid Ligand-Binding Receptors R-HSA-391903,2/15,0.2312952849853743,0.9999955785910568,0,0,2.3746204453441297,3.476587034318414,CYSLTR1;PTGER3
Reactome_2022,Phase 2 - Plateau Phase R-HSA-5576893,2/15,0.2312952849853743,0.9999955785910568,0,0,2.3746204453441297,3.476587034318414,CACNB1;CACNG4
Reactome_2022,Synthesis Of Prostaglandins (PG) And Thromboxanes (TX) R-HSA-2162123,2/15,0.2312952849853743,0.9999955785910568,0,0,2.3746204453441297,3.476587034318414,PTGES2;TBXAS1
Reactome_2022,WNT5A-dependent Internalization Of FZD4 R-HSA-5099900,2/15,0.2312952849853743,0.9999955785910568,0,0,2.3746204453441297,3.476587034318414,CLTB;AP2M1
Reactome_2022,"Antigen Presentation: Folding, Assembly, Peptide Loading Of Class I MHC R-HSA-983170",3/28,0.2414932753887219,0.9999955785910568,0,0,1.8525432098765435,2.632303936830273,HLA-A;HLA-F;B2M
Reactome_2022,Interconversion Of Nucleotide Di- And Triphosphates R-HSA-499943,3/28,0.2414932753887219,0.9999955785910568,0,0,1.8525432098765435,2.632303936830273,DTYMK;NME2;AK4
Reactome_2022,Diseases Associated With O-glycosylation Of Proteins R-HSA-3906995,6/69,0.2427326890632136,0.9999955785910568,0,0,1.4709256639949708,2.0825284446096286,SEMA5A;ADAMTS13;MUCL1;ADAMTS19;MUC19;MUC20
Reactome_2022,RHOB GTPase Cycle R-HSA-9013026,6/69,0.2427326890632136,0.9999955785910568,0,0,1.4709256639949708,2.0825284446096286,PREX1;STK10;ARHGEF17;MCAM;PCDH7;DLC1
Reactome_2022,Metabolism Of Vitamins And Cofactors R-HSA-196854,14/186,0.2438385916171939,0.9999955785910568,0,0,1.258112493239589,1.775509724142004,ABCD4;GSTO2;GSTO1;SDC2;NMNAT3;COQ9;LRP2;PARP14;COASY;NMNAT1;TCN1;SLC25A19;RBP1;APOE
Reactome_2022,Glycerophospholipid Biosynthesis R-HSA-1483206,10/127,0.2456296658850742,0.9999955785910568,0,0,1.3206118752476368,1.8540470269517548,ABHD4;OSBPL5;ALPP;ETNK2;PLA2G4C;CPNE1;PLAAT3;PLA2G5;PLAAT4;PLD2
Reactome_2022,RUNX1 Regulates Transcription Of Genes Involved In Differentiation Of HSCs R-HSA-8939236,8/98,0.2467237690031937,0.9999955785910568,0,0,1.373149678604224,1.9217036306641784,H2AX;H2BC12;H2AC6;H2BC11;GATA3;PSMB10;PSMB8;PSMB9
Reactome_2022,Cyclin A:Cdk2-associated Events At S Phase Entry R-HSA-69656,7/84,0.2503343322749398,0.9999955785910568,0,0,1.4041738608212595,1.944721717251661,CDK4;MYC;E2F4;PSMB10;PSMB8;CDC25B;PSMB9
Reactome_2022,Defective Pyroptosis R-HSA-9710421,4/42,0.251597578266879,0.9999955785910568,0,0,1.6252492846614064,2.242721110722104,H2AX;H2BC12;H2AC6;H2BC11
Reactome_2022,PRC2 Methylates Histones And DNA R-HSA-212300,4/42,0.251597578266879,0.9999955785910568,0,0,1.6252492846614064,2.242721110722104,H2AX;H2BC12;H2AC6;H2BC11
Reactome_2022,Stabilization Of P53 R-HSA-69541,5/56,0.2540052885663746,0.9999955785910568,0,0,1.513909768359116,2.0746622357961813,CDKN2A;TP53;PSMB10;PSMB8;PSMB9
Reactome_2022,CRMPs In Sema3A Signaling R-HSA-399956,2/16,0.2543859317665836,0.9999955785910568,0,0,2.204887218045113,3.018276173366273,DPYSL3;FYN
Reactome_2022,Hyaluronan Metabolism R-HSA-2142845,2/16,0.2543859317665836,0.9999955785910568,0,0,2.204887218045113,3.018276173366273,ABCC5;CD44
Reactome_2022,Nucleotide-like (Purinergic) Receptors R-HSA-418038,2/16,0.2543859317665836,0.9999955785910568,0,0,2.204887218045113,3.018276173366273,P2RY10;LPAR6
Reactome_2022,Plasma Lipoprotein Assembly R-HSA-8963898,2/16,0.2543859317665836,0.9999955785910568,0,0,2.204887218045113,3.018276173366273,ZDHHC8;APOE
Reactome_2022,Processing Of SMDT1 R-HSA-8949664,2/16,0.2543859317665836,0.9999955785910568,0,0,2.204887218045113,3.018276173366273,STOML2;PHB2
Reactome_2022,Regulation Of KIT Signaling R-HSA-1433559,2/16,0.2543859317665836,0.9999955785910568,0,0,2.204887218045113,3.018276173366273,KITLG;FYN
Reactome_2022,TRAF6-mediated Induction Of TAK1 Complex Within TLR4 Complex R-HSA-937072,2/16,0.2543859317665836,0.9999955785910568,0,0,2.204887218045113,3.018276173366273,NDUFA2;SARM1
Reactome_2022,ESR-mediated Signaling R-HSA-8939211,14/188,0.2561716304031528,0.9999955785910568,0,0,1.243517775995723,1.6935563445315804,H2AX;H2AC6;GREB1;GATA3;FOS;AREG;BTC;H2BC12;KAT5;MYC;H2BC11;BCL2;PGR;POLR2G
Reactome_2022,G1/S-Specific Transcription R-HSA-69205,3/29,0.2581689130380193,0.9999955785910568,0,0,1.781196581196581,2.411991687629163,CDT1;E2F4;TK1
Reactome_2022,Peroxisomal Lipid Metabolism R-HSA-390918,3/29,0.2581689130380193,0.9999955785910568,0,0,1.781196581196581,2.411991687629163,ACBD4;CRAT;ACOT4
Reactome_2022,SUMOylation Of Intracellular Receptors R-HSA-4090294,3/29,0.2581689130380193,0.9999955785910568,0,0,1.781196581196581,2.411991687629163,RARA;PGR;AREG
Reactome_2022,Surfactant Metabolism R-HSA-5683826,3/29,0.2581689130380193,0.9999955785910568,0,0,1.781196581196581,2.411991687629163,SFTPA2;LMCD1;ADRA2A
Reactome_2022,Uptake And Actions Of Bacterial Toxins R-HSA-5339562,3/29,0.2581689130380193,0.9999955785910568,0,0,1.781196581196581,2.411991687629163,VAMP1;EEF2;ANTXR1
Reactome_2022,Metabolism Of Lipids R-HSA-556833,49/732,0.2641370555428479,0.9999955785910568,0,0,1.1107477577787324,1.478724228778154,MTMR14;MED19;SPTLC3;CPNE1;MECR;STARD5;ELOVL2;PLA2G4C;PLAAT3;PTGR1;PLAAT4;ACOT2;FDX2;ACOT4;VAC14;ACSS3;HDAC3;ABHD4;SFTPA2;CD163L1;HSD17B14;PLA2G5;LRP2;HSD17B8;PLD2;ALDH3B2;HMGCL;ARSJ;INPP5J;THEM4;ARSG;ACBD7;CHGA;ACBD4;OSBPL5;PTGES2;EPHX2;CYP4B1;CYP4F8;ACSF3;ETNK2;ALPP;CYP1A2;TBXAS1;CYP1A1;PNPLA4;THRSP;DEGS2;CRAT
Reactome_2022,Condensation Of Prophase Chromosomes R-HSA-2299718,4/43,0.2652279324726316,0.9999955785910568,0,0,1.5834917416466017,2.101555925985897,H2AX;H2BC12;H2AC6;H2BC11
Reactome_2022,Retinoid Metabolism And Transport R-HSA-975634,4/43,0.2652279324726316,0.9999955785910568,0,0,1.5834917416466017,2.101555925985897,SDC2;RBP1;LRP2;APOE
Reactome_2022,NRAGE Signals Death Thru JNK R-HSA-193648,5/57,0.265741846106546,0.9999955785910568,0,0,1.484716849514871,1.9675912285300716,PREX1;ARHGEF37;BAD;ARHGEF17;ARHGEF39
Reactome_2022,Cytokine Signaling In Immune System R-HSA-1280215,47/702,0.2689077926907337,0.9999955785910568,0,0,1.1107737237697275,1.4588754757669633,IFITM3;OPRD1;CAMK2B;IL1RN;SP100;CAMK2D;RPLP0;NLRC5;TWIST1;GATA3;IFI35;PSMB10;HERC5;MT2A;TRIM29;MYC;CCL5;PTK2B;FYN;B2M;TRIM21;EGR1;ANXA1;ANXA2;GSTO1;IL11RA;MX1;FLT3LG;ISG15;FOS;HLA-A;HLA-F;IL17RC;MID1;PSMB8;PSMB9;BATF;IRF1;OAS3;IL2RB;BCL2;TRIM14;TRIM38;VIM;TP53;HLA-DRB1;CD44
Reactome_2022,Activation Of NOXA And Translocation To Mitochondria R-HSA-111448,1/5,0.2696258612601404,0.9999955785910568,0,0,3.857436318816762,5.056018854608482,TP53
Reactome_2022,Chylomicron Clearance R-HSA-8964026,1/5,0.2696258612601404,0.9999955785910568,0,0,3.857436318816762,5.056018854608482,APOE
Reactome_2022,Drug-mediated Inhibition Of CDK4/CDK6 Activity R-HSA-9754119,1/5,0.2696258612601404,0.9999955785910568,0,0,3.857436318816762,5.056018854608482,CDK4
Reactome_2022,Fructose Catabolism R-HSA-70350,1/5,0.2696258612601404,0.9999955785910568,0,0,3.857436318816762,5.056018854608482,TKFC
Reactome_2022,Leukotriene Receptors R-HSA-391906,1/5,0.2696258612601404,0.9999955785910568,0,0,3.857436318816762,5.056018854608482,CYSLTR1
Reactome_2022,N-glycan Trimming And Elongation In cis-Golgi R-HSA-964739,1/5,0.2696258612601404,0.9999955785910568,0,0,3.857436318816762,5.056018854608482,MAN1A1
Reactome_2022,NOSTRIN Mediated eNOS Trafficking R-HSA-203641,1/5,0.2696258612601404,0.9999955785910568,0,0,3.857436318816762,5.056018854608482,NOSTRIN
Reactome_2022,Reelin Signaling Pathway R-HSA-8866376,1/5,0.2696258612601404,0.9999955785910568,0,0,3.857436318816762,5.056018854608482,FYN
Reactome_2022,Sodium-coupled Phosphate Cotransporters R-HSA-427652,1/5,0.2696258612601404,0.9999955785910568,0,0,3.857436318816762,5.056018854608482,SLC34A3
Reactome_2022,Sulfide Oxidation To Sulfate R-HSA-1614517,1/5,0.2696258612601404,0.9999955785910568,0,0,3.857436318816762,5.056018854608482,SLC25A10
Reactome_2022,Synthesis Of GDP-mannose R-HSA-446205,1/5,0.2696258612601404,0.9999955785910568,0,0,3.857436318816762,5.056018854608482,SLPI
Reactome_2022,TFAP2 (AP-2) Family Regulates Transcription Of Cell Cycle Factors R-HSA-8866911,1/5,0.2696258612601404,0.9999955785910568,0,0,3.857436318816762,5.056018854608482,MYC
Reactome_2022,Toxicity Of Botulinum Toxin Type D (botD) R-HSA-5250955,1/5,0.2696258612601404,0.9999955785910568,0,0,3.857436318816762,5.056018854608482,VAMP1
Reactome_2022,Toxicity Of Botulinum Toxin Type F (botF) R-HSA-5250981,1/5,0.2696258612601404,0.9999955785910568,0,0,3.857436318816762,5.056018854608482,VAMP1
Reactome_2022,Tyrosine Catabolism R-HSA-8963684,1/5,0.2696258612601404,0.9999955785910568,0,0,3.857436318816762,5.056018854608482,GSTZ1
Reactome_2022,Vitamin B1 (Thiamin) Metabolism R-HSA-196819,1/5,0.2696258612601404,0.9999955785910568,0,0,3.857436318816762,5.056018854608482,SLC25A19
Reactome_2022,Neutrophil Degranulation R-HSA-6798695,32/468,0.2727856640023786,0.9999955785910568,0,0,1.1353249686711946,1.4748653646708292,SFTPA2;PYCARD;CST3;STK10;LGALS3;COMMD9;DPP7;AIFM2;CPNE1;CEACAM21;ATG7;B2M;ANXA2;IST1;PTGES2;NDUFA2;NME2;HLA-A;TUBB4B;EEF2;APRT;SLPI;TCN1;NPC2;IMPDH2;DLC1;PKP1;ALDOC;LAMTOR1;CD47;CD44;LTF
Reactome_2022,Base Excision Repair R-HSA-73884,6/72,0.2739477572648348,0.9999955785910568,0,0,1.403840384038404,1.8177175985992788,H2AX;H2BC12;H2AC6;OGG1;H2BC11;MUTYH
Reactome_2022,Epigenetic Regulation Of Gene Expression R-HSA-212165,9/116,0.2749789273318007,0.9999955785910568,0,0,1.29925094501519,1.6774119802397678,H2AX;H2BC12;H2AC6;TAF1C;DDX56;H2BC11;POLR1E;POLR1H;RRP8
Reactome_2022,Activation Of BH3-only Proteins R-HSA-114452,3/30,0.2749901183073451,0.9999955785910568,0,0,1.7151348879743942,2.2142736409804407,BAD;BCL2;TP53
Reactome_2022,RNA Polymerase I Transcription Termination R-HSA-73863,3/30,0.2749901183073451,0.9999955785910568,0,0,1.7151348879743942,2.2142736409804407,TAF1C;POLR1E;POLR1H
Reactome_2022,Tight Junction Interactions R-HSA-420029,3/30,0.2749901183073451,0.9999955785910568,0,0,1.7151348879743942,2.2142736409804407,PARD6A;CLDN15;CLDN23
Reactome_2022,Activation Of IRF3/IRF7 Mediated By TBK1/IKK Epsilon R-HSA-936964,2/17,0.2775172514520276,0.9999955785910568,0,0,2.0577850877192985,2.6378174570520185,NDUFA2;SARM1
Reactome_2022,Formation Of Senescence-Associated Heterochromatin Foci (SAHF) R-HSA-2559584,2/17,0.2775172514520276,0.9999955785910568,0,0,2.0577850877192985,2.6378174570520185,TP53;H1-2
Reactome_2022,GAB1 Signalosome R-HSA-180292,2/17,0.2775172514520276,0.9999955785910568,0,0,2.0577850877192985,2.6378174570520185,BTC;AREG
Reactome_2022,Protein Methylation R-HSA-8876725,2/17,0.2775172514520276,0.9999955785910568,0,0,2.0577850877192985,2.6378174570520185,RPS2;EEF2
Reactome_2022,Translocation Of ZAP-70 To Immunological Synapse R-HSA-202430,2/17,0.2775172514520276,0.9999955785910568,0,0,2.0577850877192985,2.6378174570520185,TARP;HLA-DRB1
Reactome_2022,RHO GTPase Effectors R-HSA-195258,19/269,0.28457293744377,0.9999955785910568,0,0,1.174672226855713,1.4762877489414743,H2AX;CENPT;H2AC6;ARPC1B;WAS;ARPC4-TTLL3;NOXO1;CDC25C;AREG;AURKB;H2BC12;MYL6;RPS27;NOXA1;H2BC11;CENPM;MYH14;EVL;PFN2
Reactome_2022,Meiosis R-HSA-1500620,7/88,0.2885289317143606,0.9999955785910568,0,0,1.334546492542639,1.6587877946985663,H2AX;H2BC12;H2AC6;CDK4;H2BC11;MND1;SYNE1
Reactome_2022,RHOQ GTPase Cycle R-HSA-9013406,5/59,0.2895546858884924,0.9999955785910568,0,0,1.4295746694757412,1.7718307166191851,PREX1;SYDE1;DLC1;CDC42EP2;LAMTOR1
Reactome_2022,Chromosome Maintenance R-HSA-73886,9/118,0.2916176550772443,0.9999955785910568,0,0,1.2752748878821685,1.571536209876813,CTC1;H2AX;H2BC12;CENPT;H2AC6;TERT;H2BC11;CENPM;POLR2G
Reactome_2022,Glyoxylate Metabolism And Glycine Degradation R-HSA-389661,3/31,0.2919163136953289,0.9999955785910568,0,0,1.6537918871252204,2.036294294844937,ALDH4A1;GRHPR;DLST
Reactome_2022,Nicotinate Metabolism R-HSA-196807,3/31,0.2919163136953289,0.9999955785910568,0,0,1.6537918871252204,2.036294294844937,NMNAT1;NMNAT3;PARP14
Reactome_2022,RUNX2 Regulates Bone Development R-HSA-8941326,3/31,0.2919163136953289,0.9999955785910568,0,0,1.6537918871252204,2.036294294844937,HDAC3;HEY2;AREG
Reactome_2022,ERCC6 (CSB) And EHMT2 (G9a) Positively Regulate rRNA Expression R-HSA-427389,4/45,0.2928590498040533,0.9999955785910568,0,0,1.506087515570378,1.8495716243744456,H2AX;H2BC12;H2AC6;H2BC11
Reactome_2022,Regulation Of Complement Cascade R-HSA-977606,4/45,0.2928590498040533,0.9999955785910568,0,0,1.506087515570378,1.8495716243744456,C4A;C1S;C1R;CPNE1
Reactome_2022,Formation Of Cornified Envelope R-HSA-6809371,6/74,0.2952620072477437,0.9999955785910568,0,0,1.362405358182877,1.6619876106406626,CASP14;CDSN;PKP1;PKP3;PI3;KLK12
Reactome_2022,RAF/MAP Kinase Cascade R-HSA-5673001,19/271,0.2955268814728809,0.9999955785910568,0,0,1.1652236652236652,1.4204023773936936,CAMK2B;CAMK2D;VWF;CHURC1-FNTB;FLT3LG;PDGFA;WDR83;GFRA1;RASAL3;AREG;PSMB8;PSMB10;PSMB9;BTC;KITLG;RASA4;IL2RB;RGL3;FYN
Reactome_2022,ER-Phagosome Pathway R-HSA-1236974,7/89,0.2982876345367579,0.9999955785910568,0,0,1.3182010432821092,1.5946239020714863,NDUFA2;HLA-A;HLA-F;B2M;PSMB10;PSMB8;PSMB9
Reactome_2022,Cargo Recognition For Clathrin-Mediated Endocytosis R-HSA-8856825,8/104,0.299686372221114,0.9999955785910568,0,0,1.2869146005509642,1.550756258180846,BTC;GRK3;TF;CLTB;LRP2;TARP;AREG;AP2M1
Reactome_2022,LDL Clearance R-HSA-8964038,2/18,0.3005987247549823,0.9999955785910568,0,0,1.9290707236842104,2.3187025842706754,NPC2;AP2M1
Reactome_2022,Regulation Of NF-kappa B Signaling R-HSA-9758274,2/18,0.3005987247549823,0.9999955785910568,0,0,1.9290707236842104,2.3187025842706754,NLRC5;TP53
Reactome_2022,FCGR3A-mediated Phagocytosis R-HSA-9664422,5/60,0.3016022970072065,0.9999955785910568,0,0,1.403507457093607,1.6823086370374214,ARPC1B;ARPC4-TTLL3;WAS;FYN;TARP
Reactome_2022,Meiotic Synapsis R-HSA-1221632,5/60,0.3016022970072065,0.9999955785910568,0,0,1.403507457093607,1.6823086370374214,H2AX;H2BC12;H2AC6;H2BC11;SYNE1
Reactome_2022,Transcriptional Regulation By MECP2 R-HSA-8986944,5/60,0.3016022970072065,0.9999955785910568,0,0,1.403507457093607,1.6823086370374214,CAMK2B;CAMK2D;HDAC3;PVALB;AURKB
Reactome_2022,Nuclear Signaling By ERBB4 R-HSA-1251985,3/32,0.3089089456403207,0.9999955785910568,0,0,1.5966794380587483,1.875633258633037,BTC;PGR;APOE
Reactome_2022,APOBEC3G Mediated Resistance To HIV-1 R-HSA-180689,1/6,0.3141167051715695,0.9999955785910568,0,0,3.085784716516023,3.5733099718543024,BANF1
Reactome_2022,Acrosome Reaction And Sperm:Oocyte Membrane Binding R-HSA-1300645,1/6,0.3141167051715695,0.9999955785910568,0,0,3.085784716516023,3.5733099718543024,IZUMO4
Reactome_2022,Activated NTRK2 Signals Thru FYN R-HSA-9032500,1/6,0.3141167051715695,0.9999955785910568,0,0,3.085784716516023,3.5733099718543024,FYN
Reactome_2022,Activation Of C3 And C5 R-HSA-174577,1/6,0.3141167051715695,0.9999955785910568,0,0,3.085784716516023,3.5733099718543024,C4A
Reactome_2022,Beta Oxidation Of decanoyl-CoA To octanoyl-CoA-CoA R-HSA-77346,1/6,0.3141167051715695,0.9999955785910568,0,0,3.085784716516023,3.5733099718543024,MECR
Reactome_2022,Biosynthesis Of Maresin-Like SPMs R-HSA-9027307,1/6,0.3141167051715695,0.9999955785910568,0,0,3.085784716516023,3.5733099718543024,CYP1A2
Reactome_2022,CLEC7A/inflammasome Pathway R-HSA-5660668,1/6,0.3141167051715695,0.9999955785910568,0,0,3.085784716516023,3.5733099718543024,PYCARD
Reactome_2022,Estrogen Biosynthesis R-HSA-193144,1/6,0.3141167051715695,0.9999955785910568,0,0,3.085784716516023,3.5733099718543024,HSD17B14
Reactome_2022,GDP-fucose Biosynthesis R-HSA-6787639,1/6,0.3141167051715695,0.9999955785910568,0,0,3.085784716516023,3.5733099718543024,FCSK
Reactome_2022,Metal Sequestration By Antimicrobial Proteins R-HSA-6799990,1/6,0.3141167051715695,0.9999955785910568,0,0,3.085784716516023,3.5733099718543024,LTF
Reactome_2022,Methionine Salvage Pathway R-HSA-1237112,1/6,0.3141167051715695,0.9999955785910568,0,0,3.085784716516023,3.5733099718543024,MRI1
Reactome_2022,Mineralocorticoid Biosynthesis R-HSA-193993,1/6,0.3141167051715695,0.9999955785910568,0,0,3.085784716516023,3.5733099718543024,CHGA
Reactome_2022,PTK6 Regulates Cell Cycle R-HSA-8849470,1/6,0.3141167051715695,0.9999955785910568,0,0,3.085784716516023,3.5733099718543024,CDK4
Reactome_2022,PTK6 Promotes HIF1A Stabilization R-HSA-8857538,1/6,0.3141167051715695,0.9999955785910568,0,0,3.085784716516023,3.5733099718543024,LRRK2
Reactome_2022,Phenylalanine Metabolism R-HSA-8964208,1/6,0.3141167051715695,0.9999955785910568,0,0,3.085784716516023,3.5733099718543024,KYAT1
Reactome_2022,Sensing Of DNA Double Strand Breaks R-HSA-5693548,1/6,0.3141167051715695,0.9999955785910568,0,0,3.085784716516023,3.5733099718543024,KAT5
Reactome_2022,Synthesis Of Lipoxins (LX) R-HSA-2142700,1/6,0.3141167051715695,0.9999955785910568,0,0,3.085784716516023,3.5733099718543024,PTGR1
Reactome_2022,Synthesis Of Wybutosine At G37 Of tRNA(Phe) R-HSA-6782861,1/6,0.3141167051715695,0.9999955785910568,0,0,3.085784716516023,3.5733099718543024,LCMT2
Reactome_2022,TNFR1-mediated Ceramide Production R-HSA-5626978,1/6,0.3141167051715695,0.9999955785910568,0,0,3.085784716516023,3.5733099718543024,RACK1
Reactome_2022,Uptake And Function Of Diphtheria Toxin R-HSA-5336415,1/6,0.3141167051715695,0.9999955785910568,0,0,3.085784716516023,3.5733099718543024,EEF2
Reactome_2022,p75NTR Negatively Regulates Cell Cycle Via SC1 R-HSA-193670,1/6,0.3141167051715695,0.9999955785910568,0,0,3.085784716516023,3.5733099718543024,HDAC3
Reactome_2022,Intracellular Signaling By Second Messengers R-HSA-9006925,21/306,0.3169320238708324,0.9999955785910568,0,0,1.138627269929209,1.3083601186281886,CAMK2B;EGR1;CAMK2D;HDAC3;BAD;FLT3LG;PDGFA;AREG;CAMKK1;PSMB8;PSMB10;PSMB9;BTC;KITLG;PRKAR1B;SALL4;THEM4;FYN;LAMTOR1;MAF1;TP53
Reactome_2022,HATs Acetylate Histones R-HSA-3214847,8/106,0.3179050566515219,0.9999955785910568,0,0,1.260516107269354,1.444554616233592,ING4;H2BC12;KAT5;H2AC6;KANSL2;TAF10;H2BC11;JADE2
