query,signature_id,pert_id,pert_iname,pert_type,cell_id,pert_idose,pert_itime,is_touchstone,is_exemplar,connectivity
ATLAS_SIG_B_TOP100,HOG001_A549_6H:BRD-K74402642-003-01-2:10,BRD-K74402642,NSC-632839,trt_cp,A549,10 �M,6 h,1,0,-0.23721707
ATLAS_SIG_B_TOP100,CPC004_HEPG2_6H:BRD-K96119599-001-05-4:10,BRD-K96119599,leucodin,trt_cp,HEPG2,10 �M,6 h,1,0,-0.23721609
ATLAS_SIG_B_TOP100,CPC006_HT29_24H:BRD-K99696746-004-03-9:10,BRD-K99696746,fatostatin,trt_cp,HT29,10 �M,24 h,1,1,-0.23721373
ATLAS_SIG_B_TOP100,CPD001_MCF7_6H:BRD-A29734509-001-07-9:10,BRD-A29734509,disopyramide,trt_cp,MCF7,10 �M,6 h,1,0,-0.23719043
ATLAS_SIG_B_TOP100,CPC001_PC3_24H:BRD-A74269027-003-03-8:10,BRD-A74269027,isoxsuprine,trt_cp,PC3,10 �M,24 h,1,0,-0.23717386
ATLAS_SIG_B_TOP100,PCLB002_HA1E_24H:BRD-A74907996:0.37,BRD-A74907996,equol,trt_cp,HA1E,0.37 �M,24 h,1,0,-0.23717043
ATLAS_SIG_B_TOP100,CPC004_HA1E_6H:BRD-K82562631-236-03-8:10,BRD-K82562631,tolmetin,trt_cp,HA1E,10 �M,6 h,1,1,-0.23715179
ATLAS_SIG_B_TOP100,CPC007_HA1E_24H:BRD-A28422330-001-07-7:10,BRD-A28422330,BRD-A28422330,trt_cp,HA1E,10 �M,24 h,1,0,-0.23715118
ATLAS_SIG_B_TOP100,CPC013_HA1E_6H:BRD-K64785675-001-01-6:10,BRD-K64785675,TG-100115,trt_cp,HA1E,10 �M,6 h,1,1,-0.23715022
ATLAS_SIG_B_TOP100,CPC006_PC3_6H:BRD-K76964878-001-01-8:24,BRD-K76964878,EX-527,trt_cp,PC3,20 �M,6 h,1,0,-0.2371409
ATLAS_SIG_B_TOP100,CPC005_MCF7_6H:BRD-K03319035-003-02-7:10,BRD-K03319035,maprotiline,trt_cp,MCF7,10 �M,6 h,1,0,-0.23713252
ATLAS_SIG_B_TOP100,CPC010_A549_6H:BRD-K77690805-019-03-4:10,BRD-K77690805,BRD-K77690805,trt_cp,A549,10 �M,6 h,1,0,-0.23712616
ATLAS_SIG_B_TOP100,CPC006_VCAP_24H:BRD-K33583600-001-09-6:10,BRD-K33583600,isoliquiritigenin,trt_cp,VCAP,10 �M,24 h,1,1,-0.23712492
ATLAS_SIG_B_TOP100,CPC004_A375_6H:BRD-A25687296-300-03-5:10,BRD-A25687296,emetine,trt_cp,A375,10 �M,6 h,1,1,-0.23711866
ATLAS_SIG_B_TOP100,HOG003_MCF7_24H:BRD-K01779529-236-01-5:1.2333,BRD-K01779529,fluoropyruvate,trt_cp,MCF7,1 �M,24 h,1,0,-0.23709136
ATLAS_SIG_B_TOP100,CPC005_A375_6H:BRD-K89732114-300-07-1:10,BRD-K89732114,trifluoperazine,trt_cp,A375,10 �M,6 h,1,0,-0.23708731
ATLAS_SIG_B_TOP100,CPC010_VCAP_6H:BRD-K59570838-001-07-0:10,BRD-K59570838,homoveratrylamine,trt_cp,VCAP,10 �M,6 h,1,1,-0.2370404
ATLAS_SIG_B_TOP100,CPC005_HT29_24H:BRD-K68402494-003-01-9:10,BRD-K68402494,ML-9,trt_cp,HT29,10 �M,24 h,1,1,-0.2370247
ATLAS_SIG_B_TOP100,CPC020_A549_6H:BRD-K38436528-003-22-0:10,BRD-K38436528,imipramine,trt_cp,A549,10 �M,6 h,1,0,-0.23701549
ATLAS_SIG_B_TOP100,CPC013_A549_24H:BRD-K97056771-001-05-7:10,BRD-K97056771,GNF-2,trt_cp,A549,10 �M,24 h,1,0,-0.2370069
ATLAS_SIG_B_TOP100,CPC004_MCF7_6H:BRD-K57304726-003-03-6:10,BRD-K57304726,PRE-084,trt_cp,MCF7,10 �M,6 h,1,0,-0.2369939
ATLAS_SIG_B_TOP100,CPC006_MCF7_24H:BRD-K39503511-001-02-1:80,BRD-K39503511,quiflapon,trt_cp,MCF7,80 �M,24 h,1,0,-0.23698723
ATLAS_SIG_B_TOP100,CPC004_HT29_6H:BRD-K02404261-001-07-6:10,BRD-K02404261,caffeine,trt_cp,HT29,10 �M,6 h,1,1,-0.2369866
ATLAS_SIG_B_TOP100,CPC006_HT29_6H:BRD-K26664453-001-03-4:10,BRD-K26664453,cytochalasin-b,trt_cp,HT29,10 �M,6 h,1,0,-0.23697624
ATLAS_SIG_B_TOP100,CPC005_HA1E_6H:BRD-K61951118-001-02-0:10,BRD-K61951118,FG-7142,trt_cp,HA1E,10 �M,6 h,1,0,-0.23697552
ATLAS_SIG_B_TOP100,CPC014_VCAP_24H:BRD-K37720887-001-01-1:10,BRD-K37720887,SB-525334,trt_cp,VCAP,10 �M,24 h,1,0,-0.23696952
ATLAS_SIG_B_TOP100,CPC004_HA1E_24H:BRD-A22844106-001-16-1:10,BRD-A22844106,tenoxicam,trt_cp,HA1E,10 �M,24 h,1,0,-0.23696662
ATLAS_SIG_B_TOP100,PCLB002_HA1E_24H:BRD-K39569857:0.12,BRD-K39569857,avrainvillamide-analog-3,trt_cp,HA1E,0.12 �M,24 h,1,0,-0.23696534
ATLAS_SIG_B_TOP100,HOG001_A549_6H:BRD-A36630025-001-02-6:0.0016,BRD-A36630025,SN-38,trt_cp,A549,1 nM,6 h,1,0,-0.23694466
ATLAS_SIG_B_TOP100,CPC001_VCAP_24H:BRD-K53857191-001-05-2:10,BRD-K53857191,risperidone,trt_cp,VCAP,10 �M,24 h,1,0,-0.23694074
ATLAS_SIG_B_TOP100,CPC012_HT29_6H:BRD-A67438293-001-01-3:10,BRD-A67438293,treprostinil,trt_cp,HT29,10 �M,6 h,1,1,-0.2369229
ATLAS_SIG_B_TOP100,CPC004_HT29_6H:BRD-A48237631-001-03-0:10,BRD-A48237631,mitomycin-c,trt_cp,HT29,10 �M,6 h,1,0,-0.23691554
ATLAS_SIG_B_TOP100,CPC001_HA1E_24H:BRD-A63894585-001-03-4:10,BRD-A63894585,clobetasol,trt_cp,HA1E,10 �M,24 h,1,0,-0.23688662
ATLAS_SIG_B_TOP100,CPC016_A375_6H:BRD-A96882008-001-01-3:10,BRD-A96882008,L-732138,trt_cp,A375,10 �M,6 h,1,1,-0.23688294
ATLAS_SIG_B_TOP100,CPC002_HA1E_6H:BRD-K50018155-003-01-3:10,BRD-K50018155,RS-67506,trt_cp,HA1E,10 �M,6 h,1,1,-0.23688042
ATLAS_SIG_B_TOP100,CPC004_HEPG2_6H:BRD-A43940795-001-03-6:10,BRD-A43940795,tetrahydropalmatine,trt_cp,HEPG2,10 �M,6 h,1,1,-0.23684525
ATLAS_SIG_B_TOP100,CPC018_HEPG2_6H:BRD-A80383043-001-01-7:10,BRD-A80383043,4-carboxy-3-hydroxyphenylglycine-(RS),trt_cp,HEPG2,10 �M,6 h,1,1,-0.23684256
ATLAS_SIG_B_TOP100,CPC005_HA1E_24H:BRD-A24817035-001-05-4:10,BRD-A24817035,laudanosine,trt_cp,HA1E,10 �M,24 h,1,1,-0.23684242
ATLAS_SIG_B_TOP100,PCLB002_PC3_24H:BRD-K63828191:0.37,BRD-K63828191,raloxifene,trt_cp,PC3,0.37 �M,24 h,1,0,-0.23683053
ATLAS_SIG_B_TOP100,CPC004_A375_6H:BRD-K62736196-015-03-7:10,BRD-K62736196,guanaben-acetate,trt_cp,A375,10 �M,6 h,1,1,-0.23682207
ATLAS_SIG_B_TOP100,HOG002_MCF7_24H:BRD-K71879491-001-22-6:0.3704,BRD-K71879491,tretinoin,trt_cp,MCF7,500 nM,24 h,1,0,-0.2368202
ATLAS_SIG_B_TOP100,CPC003_HCC515_24H:BRD-K06221026-001-03-5:10,BRD-K06221026,DUP-697,trt_cp,HCC515,10 �M,24 h,1,0,-0.23681918
ATLAS_SIG_B_TOP100,CPC011_PC3_24H:BRD-K31534764-050-01-7:10,BRD-K31534764,fluvoxamine,trt_cp,PC3,10 �M,24 h,1,0,-0.2367942
ATLAS_SIG_B_TOP100,HOG003_A549_24H:BRD-K81418486-001-32-7:0.0015,BRD-K81418486,vorinostat,trt_cp,A549,1 nM,24 h,1,0,-0.23679085
ATLAS_SIG_B_TOP100,CPC014_HCC515_6H:BRD-A98283014-003-07-7:10,BRD-A98283014,calmidazolium,trt_cp,HCC515,10 �M,6 h,1,1,-0.23677891
ATLAS_SIG_B_TOP100,CPC011_MCF7_6H:BRD-A92630576-050-20-9:10,BRD-A92630576,trimebutine,trt_cp,MCF7,10 �M,6 h,1,1,-0.23677853
ATLAS_SIG_B_TOP100,PCLB003_MCF7_24H:BRD-K95309561-001-20-5:0.04,BRD-K95309561,dienestrol,trt_cp,MCF7,0.04 �M,24 h,1,0,-0.23677085
ATLAS_SIG_B_TOP100,PCLB002_HA1E_24H:BRD-K29313308:0.12,BRD-K29313308,HDAC3-selective,trt_cp,HA1E,0.12 �M,24 h,1,0,-0.23677021
ATLAS_SIG_B_TOP100,CPD002_PC3_24H:BRD-A80017228-001-19-0:10,BRD-A80017228,bendroflumethiazide,trt_cp,PC3,10 �M,24 h,1,0,-0.2367692
ATLAS_SIG_B_TOP100,CPC006_A549_24H:BRD-K04010869-001-02-6:1,BRD-K04010869,prostaglandin-a1,trt_cp,A549,1 �M,24 h,1,0,-0.23671152
ATLAS_SIG_B_TOP100,PCLB003_A375_24H:BRD-K43797669-001-22-1:0.12,BRD-K43797669,genistein,trt_cp,A375,0.12 �M,24 h,1,0,-0.23670417
ATLAS_SIG_B_TOP100,PCLB003_HEPG2_24H:BRD-K43797669-001-22-1:1.11,BRD-K43797669,genistein,trt_cp,HEPG2,1.11 �M,24 h,1,0,-0.23670259
ATLAS_SIG_B_TOP100,CPC005_A549_24H:BRD-K21936341-051-02-4:10,BRD-K21936341,oxotremorine-sesquifumarate,trt_cp,A549,10 �M,24 h,1,1,-0.23669788
ATLAS_SIG_B_TOP100,CPD001_MCF7_6H:BRD-A97739905-001-19-0:10,BRD-A97739905,ketoprofen,trt_cp,MCF7,10 �M,6 h,1,0,-0.23669405
ATLAS_SIG_B_TOP100,CPC018_A375_6H:BRD-A34255068-001-16-2:10,BRD-A34255068,rolipram,trt_cp,A375,10 �M,6 h,1,0,-0.2366828
ATLAS_SIG_B_TOP100,CPC014_HA1E_6H:BRD-U33728988-000-01-6:10,BRD-U33728988,QL-X-138,trt_cp,HA1E,10 �M,6 h,1,1,-0.23667845
ATLAS_SIG_B_TOP100,CPC002_HA1E_6H:BRD-K06753942-001-06-1:10,BRD-K06753942,nobiletin,trt_cp,HA1E,10 �M,6 h,1,1,-0.23665377
ATLAS_SIG_B_TOP100,CPC020_HA1E_6H:BRD-A62326914-001-02-2:10,BRD-A62326914,paroxetine,trt_cp,HA1E,10 �M,6 h,1,0,-0.23664784
ATLAS_SIG_B_TOP100,CPC020_MCF7_24H:BRD-K12219985-001-21-2:10,BRD-K12219985,glipizide,trt_cp,MCF7,10 �M,24 h,1,0,-0.23663107
ATLAS_SIG_B_TOP100,CPC002_VCAP_6H:BRD-K87919739-001-03-4:10,BRD-K87919739,tyrphostin-AG-825,trt_cp,VCAP,10 �M,6 h,1,1,-0.23662847
ATLAS_SIG_B_TOP100,CPC006_HT29_6H:BRD-K55395145-001-01-7:88.8,BRD-K55395145,pemetrexed,trt_cp,HT29,90 �M,6 h,1,0,-0.2366165
ATLAS_SIG_B_TOP100,PCLB002_A549_24H:BRD-K28578425:3.33,BRD-K28578425,cilostamide,trt_cp,A549,3.33 �M,24 h,1,0,-0.23661622
ATLAS_SIG_B_TOP100,CPD002_MCF7_24H:BRD-A51714012-001-04-9:10,BRD-A51714012,venlafaxine,trt_cp,MCF7,10 �M,24 h,1,0,-0.23661247
ATLAS_SIG_B_TOP100,CPC020_A375_6H:BRD-A62326914-001-02-2:10,BRD-A62326914,paroxetine,trt_cp,A375,10 �M,6 h,1,0,-0.23659265
ATLAS_SIG_B_TOP100,CPC016_MCF7_6H:BRD-K67537649-001-01-1:10,BRD-K67537649,PQ-401,trt_cp,MCF7,10 �M,6 h,1,1,-0.23656416
ATLAS_SIG_B_TOP100,CPC006_PC3_6H:BRD-K04853698-003-01-4:10,BRD-K04853698,LDN-193189,trt_cp,PC3,10 �M,6 h,1,0,-0.23655534
ATLAS_SIG_B_TOP100,CPC017_HEPG2_6H:BRD-M45964048-001-02-7:10,BRD-M45964048,verteporfin,trt_cp,HEPG2,10 �M,6 h,1,0,-0.23655406
ATLAS_SIG_B_TOP100,CPC011_A549_24H:BRD-K84955386-001-03-7:10,BRD-K84955386,hyperoside,trt_cp,A549,10 �M,24 h,1,0,-0.2365514
ATLAS_SIG_B_TOP100,CPC015_A549_24H:BRD-K71103788-003-04-7:10,BRD-K71103788,duloxetine,trt_cp,A549,10 �M,24 h,1,0,-0.23654342
ATLAS_SIG_B_TOP100,CPC020_VCAP_24H:BRD-K60762818-003-22-9:10,BRD-K60762818,desipramine,trt_cp,VCAP,10 �M,24 h,1,0,-0.23652637
ATLAS_SIG_B_TOP100,CPC015_HT29_6H:BRD-K75699339-057-03-2:10,BRD-K75699339,rizatriptan,trt_cp,HT29,10 �M,6 h,1,1,-0.23652017
ATLAS_SIG_B_TOP100,CPC016_HEPG2_6H:BRD-K71003802-001-02-9:10,BRD-K71003802,hippeastrine,trt_cp,HEPG2,10 �M,6 h,1,1,-0.2364942
ATLAS_SIG_B_TOP100,CPC010_A549_6H:BRD-K40619305-001-17-0:10,BRD-K40619305,larixinic-acid,trt_cp,A549,10 �M,6 h,1,1,-0.23648018
ATLAS_SIG_B_TOP100,CPC016_A549_24H:BRD-K10042277-001-04-3:10,BRD-K10042277,desmethylclozapine,trt_cp,A549,10 �M,24 h,1,0,-0.23647028
ATLAS_SIG_B_TOP100,CPD003_PC3_24H:BRD-K54094468-003-08-7:10,BRD-K54094468,remoxipride,trt_cp,PC3,10 �M,24 h,1,0,-0.23646608
ATLAS_SIG_B_TOP100,CPC003_HA1E_24H:BRD-K69837166-003-01-2:10,BRD-K69837166,trap-101,trt_cp,HA1E,10 �M,24 h,1,0,-0.23646288
ATLAS_SIG_B_TOP100,CPC014_HEPG2_6H:BRD-K77008974-001-01-6:10,BRD-K77008974,WYE-354,trt_cp,HEPG2,10 �M,6 h,1,1,-0.23644915
ATLAS_SIG_B_TOP100,CPC011_VCAP_6H:BRD-K50938287-036-09-6:10,BRD-K50938287,sumatriptan,trt_cp,VCAP,10 �M,6 h,1,1,-0.23644584
ATLAS_SIG_B_TOP100,CPC005_A375_6H:BRD-A71157293-003-03-5:10,BRD-A71157293,fursultiamine,trt_cp,A375,10 �M,6 h,1,0,-0.2364313
ATLAS_SIG_B_TOP100,CPC016_HEPG2_6H:BRD-K62996583-001-03-8:10,BRD-K62996583,lidoflazine,trt_cp,HEPG2,10 �M,6 h,1,1,-0.2364278
ATLAS_SIG_B_TOP100,CPC017_HEPG2_6H:BRD-K50325075-001-01-3:10,BRD-K50325075,UCL-2077,trt_cp,HEPG2,10 �M,6 h,1,1,-0.23642102
ATLAS_SIG_B_TOP100,CPC003_PC3_24H:BRD-A31007383-001-01-0:10,BRD-A31007383,SDZ-WAG-994,trt_cp,PC3,10 �M,24 h,1,0,-0.23641384
ATLAS_SIG_B_TOP100,HDAC002_HA1E_6H:BRD-K88742110-001-01-2:10,BRD-K88742110,PCI-34051,trt_cp,HA1E,10 �M,6 h,1,0,-0.23641023
ATLAS_SIG_B_TOP100,HOG001_MCF7_6H:BRD-A36630025-001-02-6:0.4111,BRD-A36630025,SN-38,trt_cp,MCF7,500 nM,6 h,1,0,-0.23640728
ATLAS_SIG_B_TOP100,CPC014_PC3_24H:BRD-U86922168-000-01-3:10,BRD-U86922168,QL-XII-47,trt_cp,PC3,10 �M,24 h,1,0,-0.23640554
ATLAS_SIG_B_TOP100,CPC008_A549_6H:BRD-K55703048-001-04-4:10,BRD-K55703048,latrepirdine,trt_cp,A549,10 �M,6 h,1,1,-0.23639852
ATLAS_SIG_B_TOP100,CPC011_MCF7_6H:BRD-K81169441-236-06-6:10,BRD-K81169441,cerivastatin,trt_cp,MCF7,10 �M,6 h,1,1,-0.23639108
ATLAS_SIG_B_TOP100,CPC010_HT29_6H:BRD-A61189834-001-02-2:10,BRD-A61189834,BRD-A61189834,trt_cp,HT29,10 �M,6 h,1,0,-0.23638047
ATLAS_SIG_B_TOP100,CPC001_HA1E_24H:BRD-A68891053-001-01-2:10,BRD-A68891053,BW-B70C,trt_cp,HA1E,10 �M,24 h,1,0,-0.23636651
ATLAS_SIG_B_TOP100,CPC020_A375_6H:BRD-K11801786-003-01-7:10,BRD-K11801786,trimidox,trt_cp,A375,10 �M,6 h,1,1,-0.23635623
ATLAS_SIG_B_TOP100,CPC006_A375_6H:BRD-K62810658-001-06-4:10,BRD-K62810658,PD-98059,trt_cp,A375,10 �M,6 h,1,0,-0.23633903
ATLAS_SIG_B_TOP100,CPC014_MCF7_6H:BRD-A11706664-001-01-1:10,BRD-A11706664,triciribine,trt_cp,MCF7,10 �M,6 h,1,0,-0.23633756
ATLAS_SIG_B_TOP100,CPC003_VCAP_6H:BRD-K78122587-300-01-9:10,BRD-K78122587,NNC-55-0396,trt_cp,VCAP,10 �M,6 h,1,1,-0.23633748
ATLAS_SIG_B_TOP100,CPC006_A549_24H:BRD-K73397362-001-03-3:44.4,BRD-K73397362,purmorphamine,trt_cp,A549,40 �M,24 h,1,0,-0.23633057
ATLAS_SIG_B_TOP100,LJP002_MCF7_6H:BRD-K95435023-001-03-6:2,BRD-K95435023,PHA-665752,trt_cp,MCF7,1 �M,6 h,1,0,-0.23632333
ATLAS_SIG_B_TOP100,HDAC002_MCF7_6H:BRD-K77908580-001-04-7:0.3125,BRD-K77908580,entinostat,trt_cp,MCF7,500 nM,6 h,1,0,-0.23631647
ATLAS_SIG_B_TOP100,CPC002_VCAP_6H:BRD-K18757346-001-02-9:10,BRD-K18757346,U-46619,trt_cp,VCAP,10 �M,6 h,1,1,-0.23630874
ATLAS_SIG_B_TOP100,CPC006_HA1E_6H:BRD-A36318220-001-04-7:160,BRD-A36318220,necrostatin-1,trt_cp,HA1E,100 �M,6 h,1,0,-0.23630807
ATLAS_SIG_B_TOP100,CPC014_A375_6H:BRD-K99545815-001-01-4:10,BRD-K99545815,PF-562271,trt_cp,A375,10 �M,6 h,1,1,-0.23630035
ATLAS_SIG_B_TOP100,CPC006_MCF7_24H:BRD-A34255068-001-16-2:10,BRD-A34255068,rolipram,trt_cp,MCF7,10 �M,24 h,1,1,-0.23629758
ATLAS_SIG_B_TOP100,CPC020_A375_6H:BRD-K29950728-048-12-5:10,BRD-K29950728,clomifene,trt_cp,A375,10 �M,6 h,1,1,-0.23627605
ATLAS_SIG_B_TOP100,CPC016_A549_6H:BRD-K32584078-001-02-3:10,BRD-K32584078,BML-257,trt_cp,A549,10 �M,6 h,1,1,-0.2362319
ATLAS_SIG_B_TOP100,HOG003_A549_6H:BRD-K09499853-305-01-1:0.013,BRD-K09499853,KU-0060648,trt_cp,A549,10 nM,6 h,1,0,-0.23621842
ATLAS_SIG_B_TOP100,CPC003_PC3_24H:BRD-K28863208-001-01-2:10,BRD-K28863208,PNU-282987,trt_cp,PC3,10 �M,24 h,1,0,-0.236209
ATLAS_SIG_B_TOP100,CPC011_PC3_24H:BRD-K42260897-001-04-3:10,BRD-K42260897,ezetimibe,trt_cp,PC3,10 �M,24 h,1,0,-0.23620698
ATLAS_SIG_B_TOP100,CPC003_HCC515_24H:BRD-K68190965-001-01-4:10,BRD-K68190965,GR-46611,trt_cp,HCC515,10 �M,24 h,1,0,-0.23616737
ATLAS_SIG_B_TOP100,CPC011_PC3_24H:BRD-A48261811-001-03-2:10,BRD-A48261811,argatroban,trt_cp,PC3,10 �M,24 h,1,0,-0.23616157
ATLAS_SIG_B_TOP100,CPC011_PC3_6H:BRD-K44094599-001-02-9:10,BRD-K44094599,tacrolimus,trt_cp,PC3,10 �M,6 h,1,1,-0.23615822
ATLAS_SIG_B_TOP100,CPC005_MCF7_6H:BRD-K91904471-001-01-6:10,BRD-K91904471,SD-169,trt_cp,MCF7,10 �M,6 h,1,0,-0.23614365
ATLAS_SIG_B_TOP100,CPC004_A375_6H:BRD-A69636825-003-03-9:10,BRD-A69636825,diltiazem,trt_cp,A375,10 �M,6 h,1,0,-0.23612934
ATLAS_SIG_B_TOP100,CPC011_PC3_6H:BRD-K60038276-001-05-8:10,BRD-K60038276,irbesartan,trt_cp,PC3,10 �M,6 h,1,1,-0.23611134
ATLAS_SIG_B_TOP100,CPC020_PC3_24H:BRD-K36862742-001-21-5:10,BRD-K36862742,hydroflumethiazide,trt_cp,PC3,10 �M,24 h,1,0,-0.23610935
ATLAS_SIG_B_TOP100,CPC014_A549_6H:BRD-K28428262-001-01-7:10,BRD-K28428262,brivanib,trt_cp,A549,10 �M,6 h,1,1,-0.23610154
ATLAS_SIG_B_TOP100,PCLB002_A549_24H:BRD-K72703948:1.11,BRD-K72703948,ZM-447439,trt_cp,A549,1.11 �M,24 h,1,0,-0.23609692
ATLAS_SIG_B_TOP100,HOG002_A549_6H:BRD-K12762134-001-01-3:0.0152,BRD-K12762134,XAV-939,trt_cp,A549,10 nM,6 h,1,0,-0.236096
ATLAS_SIG_B_TOP100,PCLB003_HCC515_24H:BRD-K43797669-001-21-3:0.37,BRD-K43797669,genistein,trt_cp,HCC515,0.37 �M,24 h,1,0,-0.23608378
ATLAS_SIG_B_TOP100,CPC004_HA1E_24H:BRD-K54210043-001-02-0:10,BRD-K54210043,NS-1619,trt_cp,HA1E,10 �M,24 h,1,0,-0.2360823
ATLAS_SIG_B_TOP100,CPC017_MCF7_24H:BRD-K60762818-003-15-3:10,BRD-K60762818,desipramine,trt_cp,MCF7,10 �M,24 h,1,0,-0.23607793
ATLAS_SIG_B_TOP100,CPC006_VCAP_6H:BRD-K76964878-001-01-8:24,BRD-K76964878,EX-527,trt_cp,VCAP,20 �M,6 h,1,0,-0.2360715
ATLAS_SIG_B_TOP100,CPC011_A549_6H:BRD-K77771411-003-08-1:10,BRD-K77771411,moxonidine,trt_cp,A549,10 �M,6 h,1,0,-0.23606938
ATLAS_SIG_B_TOP100,CPC012_PC3_6H:BRD-K15402119-001-01-2:10,BRD-K15402119,huperzine-a,trt_cp,PC3,10 �M,6 h,1,1,-0.23606391
ATLAS_SIG_B_TOP100,HOG001_A549_6H:BRD-K75532464-001-01-4:10,BRD-K75532464,FTI-276,trt_cp,A549,10 �M,6 h,1,0,-0.23606303
ATLAS_SIG_B_TOP100,CPC011_MCF7_6H:BRD-A29485665-001-07-8:10,BRD-A29485665,bicalutamide,trt_cp,MCF7,10 �M,6 h,1,0,-0.23606202
ATLAS_SIG_B_TOP100,CPC014_VCAP_6H:BRD-K09186807-001-01-6:10,BRD-K09186807,KIN001-244,trt_cp,VCAP,10 �M,6 h,1,1,-0.23606114
ATLAS_SIG_B_TOP100,CPC002_HA1E_24H:BRD-K28680267-001-01-8:10,BRD-K28680267,BRD-K28680267,trt_cp,HA1E,10 �M,24 h,1,0,-0.23605874
ATLAS_SIG_B_TOP100,CPC011_VCAP_6H:BRD-K13800121-236-02-5:10,BRD-K13800121,parecoxib,trt_cp,VCAP,10 �M,6 h,1,1,-0.23605363
ATLAS_SIG_B_TOP100,CPC014_HCC515_6H:BRD-K81062487-001-01-7:10,BRD-K81062487,taurocholic-acid,trt_cp,HCC515,10 �M,6 h,1,1,-0.23605342
ATLAS_SIG_B_TOP100,CPC008_MCF7_6H:BRD-K16618170-001-01-8:10,BRD-K16618170,BRD-K16618170,trt_cp,MCF7,10 �M,6 h,1,0,-0.236049
ATLAS_SIG_B_TOP100,HDAC001_MCF7_6H:BRD-K29313308-001-01-6:0.625,BRD-K29313308,HDAC3-selective,trt_cp,MCF7,500 nM,6 h,1,0,-0.23604703
ATLAS_SIG_B_TOP100,CPC014_VCAP_24H:BRD-K76723084-001-15-8:10,BRD-K76723084,isotretinoin,trt_cp,VCAP,10 �M,24 h,1,0,-0.236045
ATLAS_SIG_B_TOP100,CPC004_VCAP_24H:BRD-K67017579-001-16-6:10,BRD-K67017579,cilostazol,trt_cp,VCAP,10 �M,24 h,1,0,-0.23602551
ATLAS_SIG_B_TOP100,PCLB003_MCF7_24H:BRD-K43797669-001-22-1:0.37,BRD-K43797669,genistein,trt_cp,MCF7,0.37 �M,24 h,1,0,-0.23602143
ATLAS_SIG_B_TOP100,CPC017_MCF7_6H:BRD-K14282469-001-01-5:10,BRD-K14282469,LY-165163,trt_cp,MCF7,10 �M,6 h,1,1,-0.23601422
ATLAS_SIG_B_TOP100,CPC006_PC3_6H:BRD-K82135108-001-01-9:10,BRD-K82135108,elesclomol,trt_cp,PC3,10 �M,6 h,1,0,-0.23601134
ATLAS_SIG_B_TOP100,HOG003_A549_6H:BRD-K61314889-001-01-0:10,BRD-K61314889,endo-IWR-1,trt_cp,A549,10 �M,6 h,1,0,-0.23600096
ATLAS_SIG_B_TOP100,HOG002_A549_24H:BRD-K11163873-001-02-8:0.0045,BRD-K11163873,phenanthridone,trt_cp,A549,1 nM,24 h,1,0,-0.23599873
ATLAS_SIG_B_TOP100,CPC006_HT29_6H:BRD-K93754473-001-06-0:28.39,BRD-K93754473,tamoxifen,trt_cp,HT29,30 �M,6 h,1,0,-0.23599468
ATLAS_SIG_B_TOP100,CPC005_A549_6H:BRD-K49049886-001-03-8:10,BRD-K49049886,CGS-15943,trt_cp,A549,10 �M,6 h,1,0,-0.23597676
ATLAS_SIG_B_TOP100,CPC005_A375_6H:BRD-A65739223-001-03-7:10,BRD-A65739223,ramipril,trt_cp,A375,10 �M,6 h,1,0,-0.2359753
ATLAS_SIG_B_TOP100,CPC001_PC3_6H:BRD-K74195153-050-03-0:10,BRD-K74195153,irsogladine,trt_cp,PC3,10 �M,6 h,1,0,-0.23596224
ATLAS_SIG_B_TOP100,CPC017_HT29_6H:BRD-K68246049-001-01-4:10,BRD-K68246049,TTNPB,trt_cp,HT29,10 �M,6 h,1,1,-0.23596084
ATLAS_SIG_B_TOP100,CPC005_A375_24H:BRD-K48059230-003-01-1:10,BRD-K48059230,YM-298198,trt_cp,A375,10 �M,24 h,1,0,-0.23594981
ATLAS_SIG_B_TOP100,CPC005_VCAP_6H:BRD-A60294240-001-02-9:10,BRD-A60294240,tribenoside,trt_cp,VCAP,10 �M,6 h,1,0,-0.23594408
ATLAS_SIG_B_TOP100,CPC010_PC3_24H:BRD-K54314721-001-06-0:10,BRD-K54314721,zolmitriptan,trt_cp,PC3,10 �M,24 h,1,0,-0.23592734
ATLAS_SIG_B_TOP100,PCLB002_A375_24H:BRD-K88742110:3.33,BRD-K88742110,PCI-34051,trt_cp,A375,3.33 �M,24 h,1,0,-0.2359185
ATLAS_SIG_B_TOP100,CPC005_HCC515_6H:BRD-K80325895-001-02-3:10,BRD-K80325895,eicosadienoic-acid,trt_cp,HCC515,10 �M,6 h,1,0,-0.23591295
ATLAS_SIG_B_TOP100,CPC010_HT29_6H:BRD-K67783091-003-05-1:10,BRD-K67783091,haloperidol,trt_cp,HT29,10 �M,6 h,1,0,-0.23590787
ATLAS_SIG_B_TOP100,CPC005_HA1E_24H:BRD-A16700644-003-03-6:10,BRD-A16700644,isoxsuprine,trt_cp,HA1E,10 �M,24 h,1,0,-0.23590708
ATLAS_SIG_B_TOP100,CPC017_A549_6H:BRD-A32949107-001-01-7:10,BRD-A32949107,MRS-1845,trt_cp,A549,10 �M,6 h,1,1,-0.23590541
ATLAS_SIG_B_TOP100,PCLB002_HCC515_24H:BRD-K59369769:1.11,BRD-K59369769,tozasertib,trt_cp,HCC515,1.11 �M,24 h,1,0,-0.23589239
