consensus_rank,pert_id,pert_iname,ATLAS_SIG_A_TOP150,ATLAS_SIG_B_TOP100,ATLAS_SIG_B_TOP150,n_signatures,n_negative,n_strong_negative,mean_tau,median_tau,minimum_tau
2147,BRD-K63641886,cefuroxime,0.0,9.5501585,7.0824523,3,0,0,5.5442033,7.0824523,0.0
2148,BRD-A43940795,tetrahydropalmatine,2.69138,11.024061,7.1097484,3,0,0,6.94173,7.1097484,2.69138
2149,BRD-K83794624,pirarubicin,0.0,13.143059,7.1526227,3,0,0,6.765227,7.1526227,0.0
2150,BRD-K83637872,SANT-1,0.0,7.699501,7.266215,3,0,0,4.9885716,7.266215,0.0
2151,BRD-A28105619,cucurbitacin-i,0.8104299,7.3060904,46.053097,3,0,0,18.05654,7.3060904,0.8104299
2152,BRD-A09828896,SKF-81297,0.0,7.3073063,12.476924,3,0,0,6.5947433,7.3073063,0.0
2153,BRD-K72676686,fluvoxamine,0.0,30.76774,7.323392,3,0,0,12.697044,7.323392,0.0
2154,BRD-A11990600,lorazepam,0.5817635,7.353171,17.351986,3,0,0,8.428973,7.353171,0.5817635
2155,BRD-K59574735,ubenimex,0.0,14.808067,7.4175043,3,0,0,7.4085236,7.4175043,0.0
2156,BRD-K60160658,tiagabine,0.0,7.4700494,26.866642,3,0,0,11.445564,7.4700494,0.0
2157,BRD-K66353228,zoxazolamine,0.0,16.430454,7.551014,3,0,0,7.9938226,7.551014,0.0
2158,BRD-A64290322,cyclosporin-a,0.0,7.5816174,18.45812,3,0,0,8.679913,7.5816174,0.0
2159,BRD-K91699951,benzonatate,0.0,22.151047,7.5965486,3,0,0,9.915865,7.5965486,0.0
2160,BRD-K07736136,VX-702,0.0,7.6255617,10.217174,3,0,0,5.9475784,7.6255617,0.0
2161,BRD-K15592317,CP-466722,0.0,7.6918035,17.729229,3,0,0,8.473678,7.6918035,0.0
2162,BRD-K72703948,ZM-447439,0.0,7.733983,67.938255,3,0,0,25.224081,7.733983,0.0
2163,BRD-K47936004,piribedil,0.022506041,7.766501,29.173136,3,0,0,12.320714,7.766501,0.022506041
2164,BRD-K86161929,cortisone,0.0,7.820516,35.366722,3,0,0,14.395745,7.820516,0.0
2165,BRD-A69927616,isradipine,0.0,10.918882,7.82241,3,0,0,6.2470975,7.82241,0.0
2166,BRD-A25067867,benzatropine,4.4397464,7.827487,20.66395,3,0,0,10.977061,7.827487,4.4397464
2167,BRD-K52850071,WHI-P154,0.0,23.437778,7.82775,3,0,0,10.421844,7.82775,0.0
2168,BRD-K10995081,perphenazine,0.10570825,19.00262,7.9004164,3,0,0,9.002915,7.9004164,0.10570825
2169,BRD-K22503835,scriptaid,0.0,25.966024,7.9664598,3,0,0,11.310828,7.9664598,0.0
2170,BRD-K92723993,imatinib,7.988336,15.4361105,1.7970402,3,0,0,8.407163,7.988336,1.7970402
2171,BRD-K49372556,mofezolac,0.0,8.020924,16.293716,3,0,0,8.10488,8.020924,0.0
2172,BRD-A91452556,estradiol-cypionate,0.023745548,8.040208,15.364005,3,0,0,7.80932,8.040208,0.023745548
2173,BRD-A18917088,estradiol,10.325998,8.09606,0.3523608,3,0,0,6.258139,8.09606,0.3523608
2174,BRD-A26711594,nicardipine,0.035236083,8.103273,42.39753,3,0,0,16.845346,8.103273,0.035236083
2175,BRD-K74305673,IKK-2-inhibitor-V,6.2367864,8.139535,72.34358,3,0,0,28.906633,8.139535,6.2367864
2176,BRD-K67637637,olopatadine,0.0,8.163357,15.416548,3,0,0,7.859968,8.163357,0.0
2177,BRD-A80213327,NSC-23766,2.501762,8.184715,27.91861,3,0,0,12.868362,8.184715,2.501762
2178,BRD-K15409150,penfluridol,8.210261,5.179704,46.675278,3,0,0,20.021748,8.210261,5.179704
2179,BRD-K54411430,robustic-acid,0.0,8.266013,8.967132,3,0,0,5.7443814,8.266013,0.0
2180,BRD-A50675702,fipronil,2.3255813,8.321911,10.486761,3,0,0,7.0447507,8.321911,2.3255813
2181,BRD-A60294240,tribenoside,0.0,8.33093,18.722786,3,0,0,9.017905,8.33093,0.0
2182,BRD-A62336480,niguldipine,0.0,15.248781,8.331911,3,0,0,7.860231,8.331911,0.0
2183,BRD-K73709114,BRD-K73709114,0.5637773,28.895605,8.334577,3,0,0,12.597987,8.334577,0.5637773
2184,BRD-K76304753,phenazopyridine,1.5503876,9.151974,8.402851,3,0,0,6.3684044,8.402851,1.5503876
2185,BRD-K63550407,erythromycin,0.0,8.407635,10.15201,3,0,0,6.186548,8.407635,0.0
2186,BRD-K37792168,denbufylline,0.0,12.144382,8.435085,3,0,0,6.8598228,8.435085,0.0
2187,BRD-A16820783,BRD-A16820783,2.1239161,8.44203,25.70578,3,0,0,12.090576,8.44203,2.1239161
2188,BRD-K49945136,GR-113808,0.0,10.812928,8.467024,3,0,0,6.426651,8.467024,0.0
2189,BRD-A01643550,prednisolone-acetate,1.9027485,16.167042,8.469791,3,0,0,8.846527,8.469791,1.9027485
2190,BRD-K34685430,methylergometrine,0.0,8.494244,17.462566,3,0,0,8.65227,8.494244,0.0
2191,BRD-K39670393,amthamine,0.0,8.520301,14.5913315,3,0,0,7.703878,8.520301,0.0
2192,BRD-A45498368,WYE-125132,12.162828,8.555202,0.0,3,0,0,6.9060097,8.555202,0.0
2193,BRD-A02367930,ethinyl-estradiol,0.9866103,8.577066,18.735981,3,0,0,9.433219,8.577066,0.9866103
2194,BRD-K20655524,mefexamide,8.585411,2.3255813,75.60055,3,0,0,28.837181,8.585411,2.3255813
2195,BRD-A28422330,BRD-A28422330,0.845666,31.278278,8.660421,3,0,0,13.594788,8.660421,0.845666
2196,BRD-K47448802,BRD-K47448802,0.0,8.6880045,22.311932,3,0,0,10.333312,8.6880045,0.0
2197,BRD-K56700933,phenethyl-isothiocyanate,8.907646,2.8541226,12.634958,3,0,0,8.132242,8.907646,2.8541226
2198,BRD-K50891186,GR-103691,1.5856236,11.304185,8.97419,3,0,0,7.2879987,8.97419,1.5856236
2199,BRD-K37080523,isoreserpine,0.0,8.97473,18.47395,3,0,0,9.14956,8.97473,0.0
2200,BRD-K61401890,deguelin,0.0,9.15543,30.846525,3,0,0,13.333984,9.15543,0.0
2201,BRD-K15196155,IBC-293,0.0,9.174744,21.811392,3,0,0,10.3287115,9.174744,0.0
2202,BRD-K44067360,flufenamic-acid,3.382664,68.269775,9.196617,3,0,0,26.949686,9.196617,3.382664
2203,BRD-K05977355,fluconazole,0.1761804,9.274193,10.009171,3,0,0,6.4865146,9.274193,0.1761804
2204,BRD-A04756508,norgestimate,0.0,9.274813,15.97827,3,0,0,8.417694,9.274813,0.0
2205,BRD-K50168500,canertinib,9.334893,45.03334,0.0,3,0,0,18.122744,9.334893,0.0
2206,BRD-K49049886,CGS-15943,0.1761804,9.350251,29.4056,3,0,0,12.9773445,9.350251,0.1761804
2207,BRD-A95096829,PNU-96415E,0.0,10.939663,9.431959,3,0,0,6.7905407,9.431959,0.0
2208,BRD-K57954781,BRD-K57954781,0.0,9.44327,9.760395,3,0,0,6.4012218,9.44327,0.0
2209,BRD-K86595100,chlordiazepoxide,0.0,11.59267,9.4503145,3,0,0,7.014328,9.4503145,0.0
2210,BRD-K86509404,iso-olomoucine,1.9732206,18.083065,9.471339,3,0,0,9.842542,9.471339,1.9732206
2211,BRD-K20197062,SA-94315,0.0,9.507614,12.001201,3,0,0,7.1696053,9.507614,0.0
2212,BRD-K59332007,linopirdine,0.0,9.515232,14.303114,3,0,0,7.939449,9.515232,0.0
2213,BRD-K15025317,BAY-11-7082,0.5285412,9.516499,18.015219,3,0,0,9.353419,9.516499,0.5285412
2214,BRD-K30064966,BRD-K30064966,0.5285412,39.031654,9.525723,3,0,0,16.361973,9.525723,0.5285412
2215,BRD-A37541666,naloxone,0.0,9.654686,20.003086,3,0,0,9.885924,9.654686,0.0
2216,BRD-A71799696,BH3I-1,9.790655,13.727761,6.606406,3,0,0,10.041608,9.790655,6.606406
2217,BRD-K05434375,HA-1004,0.0,9.796562,22.410633,3,0,0,10.735732,9.796562,0.0
2218,BRD-A82656074,naltrindole,0.0,33.1075,9.8006735,3,0,0,14.302724,9.8006735,0.0
2219,BRD-K73196317,urapidil,0.24665257,9.824602,18.610956,3,0,0,9.560737,9.824602,0.24665257
2220,BRD-K17953061,staurosporine,0.0,9.846878,17.936674,3,0,0,9.261184,9.846878,0.0
2221,BRD-K69608737,tacrolimus,0.95137423,9.900826,13.785427,3,0,0,8.212543,9.900826,0.95137423
2222,BRD-A03323675,ritonavir,0.0,9.922263,10.163307,3,0,0,6.6951904,9.922263,0.0
2223,BRD-K91509126,piceatannol,0.1761804,9.983641,9.936575,3,0,0,6.6987987,9.936575,0.1761804
2224,BRD-A30205217,ethotoin,0.0,9.992527,21.222618,3,0,0,10.405048,9.992527,0.0
2225,BRD-K94512704,spiramide,10.002397,27.20684,7.567044,3,0,0,14.9254265,10.002397,7.567044
2226,BRD-K95676198,JAK3-inhibitor-V,0.0,10.017557,50.49244,3,0,0,20.169998,10.017557,0.0
2227,BRD-K56800335,guanabenz,62.72162,10.055767,6.7366834,3,0,0,26.50469,10.055767,6.7366834
2228,BRD-A11678676,wortmannin,0.14094433,10.106485,17.472982,3,0,0,9.240137,10.106485,0.14094433
2229,BRD-K68407802,KIN001-055,10.1391,30.685087,10.04559,3,0,0,16.956593,10.1391,10.04559
2230,BRD-K89930444,AG-592,25.41811,2.796832,10.199604,3,0,0,12.804849,10.199604,2.796832
2231,BRD-K56115039,BU-226,0.88090205,15.208289,10.217274,3,0,0,8.768822,10.217274,0.88090205
2232,BRD-K40902647,vincamine,0.0,10.232946,65.17173,3,0,0,25.134893,10.232946,0.0
2233,BRD-K14844937,BRD-K14844937,0.0,48.22891,10.25505,3,0,0,19.494654,10.25505,0.0
2234,BRD-K63068307,ZSTK-474,2.709104,21.43027,10.285748,3,0,0,11.47504,10.285748,2.709104
2235,BRD-K68783079,BRD-K68783079,0.0,10.398253,10.676533,3,0,0,7.024929,10.398253,0.0
2236,BRD-K45435259,SCH-23390,0.0,14.56323,10.399864,3,0,0,8.321031,10.399864,0.0
2237,BRD-A21858158,praziquantel,0.0,10.407311,23.162243,3,0,0,11.189851,10.407311,0.0
2238,BRD-K31843556,T-0070907,1.1857046,10.493803,11.813171,3,0,0,7.830893,10.493803,1.1857046
2239,BRD-K04412738,tramadol,2.4665258,10.500352,13.54158,3,0,0,8.836152,10.500352,2.4665258
2240,BRD-K18518344,digitoxigenin,4.744958,10.503897,14.763021,3,0,0,10.003959,10.503897,4.744958
2241,BRD-A10903566,imiloxan,0.0,11.0139065,10.519499,3,0,0,7.1778016,10.519499,0.0
2242,BRD-K71266197,PSB-06126,0.0,10.570825,13.319239,3,0,0,7.9633546,10.570825,0.0
2243,BRD-K31912990,CGP-71683,19.298763,10.294349,10.572676,3,0,0,13.388596,10.572676,10.294349
2244,BRD-A01593789,chlormadinone-acetate,3.5940804,45.785065,10.611432,3,0,0,19.996859,10.611432,3.5940804
2245,BRD-A04308630,genipin,0.0,10.763468,11.544519,3,0,0,7.4359956,10.763468,0.0
2246,BRD-A61470182,N-formylmethionylalanine,0.0,12.796727,10.774214,3,0,0,7.856981,10.774214,0.0
2247,BRD-K74112339,acetohydroxamic-acid,17.530846,7.0764832,10.812138,3,0,0,11.806488,10.812138,7.0764832
2248,BRD-A68589262,troxipide,2.8545475,17.465422,10.888752,3,0,0,10.402907,10.888752,2.8545475
2249,BRD-A26334849,propafenone,0.31712472,10.894638,17.444935,3,0,0,9.552233,10.894638,0.31712472
2250,BRD-A67433117,NCS-382,8.415266,18.069992,10.947028,3,0,0,12.477429,10.947028,8.415266
2251,BRD-A28746609,paclitaxel,0.5285412,11.114146,55.251007,3,0,0,22.297897,11.114146,0.5285412
2252,BRD-K85015012,NNC-05-2090,2.1141648,28.766262,11.14949,3,0,0,14.009973,11.14949,2.1141648
2253,BRD-K01292756,pimozide,1.3742071,37.2933,11.167043,3,0,0,16.611517,11.167043,1.3742071
2254,BRD-K04389336,labetalol,0.0,12.329595,11.238604,3,0,0,7.856066,11.238604,0.0
2255,BRD-A64933752,CV-1808,4.426875,35.901352,11.297619,3,0,0,17.208616,11.297619,4.426875
2256,BRD-A72066420,mifobate,43.54059,11.324854,10.861681,3,0,0,21.909042,11.324854,10.861681
2257,BRD-A10969569,ambelline,0.0,38.96639,11.330087,3,0,0,16.765491,11.330087,0.0
2258,BRD-K93441486,diphemanil,0.24665257,11.337261,15.227807,3,0,0,8.93724,11.337261,0.24665257
2259,BRD-A55369275,CGP-54626,2.60747,11.415748,58.37391,3,0,0,24.132376,11.415748,2.60747
2260,BRD-K02227374,milnacipran,0.9161381,11.423858,14.5658,3,0,0,8.968598,11.423858,0.9161381
2261,BRD-K72029282,probucol,0.0,15.73231,11.457611,3,0,0,9.063308,11.457611,0.0
2262,BRD-K02404261,caffeine,1.691332,39.631496,11.526891,3,0,0,17.616573,11.526891,1.691332
2263,BRD-K66296774,fluvastatin,0.0,47.282696,11.614955,3,0,0,19.632551,11.614955,0.0
2264,BRD-A94709349,metaxalone,0.0,42.63596,11.681047,3,0,0,18.105669,11.681047,0.0
2265,BRD-K94689771,pinocembrin,0.0,11.710216,32.775505,3,0,0,14.828574,11.710216,0.0
2266,BRD-A68723818,brompheniramine,3.323206,15.785031,11.779338,3,0,0,10.295858,11.779338,3.323206
2267,BRD-K42452249,EO-1428,0.0,11.965945,21.055408,3,0,0,11.007118,11.965945,0.0
2268,BRD-A87848830,bimatoprost,0.0,12.022827,26.398552,3,0,0,12.807126,12.022827,0.0
2269,BRD-A79479878,testosterone,0.0,74.015434,12.024352,3,0,0,28.67993,12.024352,0.0
2270,BRD-K53855319,SRT-1720,0.0,12.215756,20.400454,3,0,0,10.87207,12.215756,0.0
2271,BRD-K15567136,papaverine,41.201607,12.229342,12.228021,3,0,0,21.886322,12.229342,12.228021
2272,BRD-K93880783,stavudine,0.0,34.166626,12.265597,3,0,0,15.477408,12.265597,0.0
2273,BRD-K22134346,simvastatin,0.016501501,17.691837,12.283853,3,0,0,9.997397,12.283853,0.016501501
2274,BRD-K35960502,niclosamide,10.544546,12.29019,49.623245,3,0,0,24.152662,12.29019,10.544546
2275,BRD-A59174698,ritodrine,0.0,16.893036,12.454613,3,0,0,9.78255,12.454613,0.0
2276,BRD-K35133769,BRD-K35133769,0.0,12.472073,26.339914,3,0,0,12.937329,12.472073,0.0
2277,BRD-A30717181,triamcinolone,0.9866103,46.131737,12.664019,3,0,0,19.927454,12.664019,0.9866103
2278,BRD-A35511923,L-803087,0.422833,21.591911,12.683347,3,0,0,11.56603,12.683347,0.422833
2279,BRD-K73999723,telmisartan,0.0,13.195401,12.813435,3,0,0,8.669612,12.813435,0.0
2280,BRD-K21806131,tegaserod,0.0,24.865685,12.823234,3,0,0,12.562973,12.823234,0.0
2281,BRD-K37940862,BRD-K37940862,0.0,12.843404,16.288763,3,0,0,9.710723,12.843404,0.0
2282,BRD-K03600606,catechin,1.2684989,12.88286,15.04174,3,0,0,9.731033,12.88286,1.2684989
2283,BRD-K77677632,SB-200646,0.0,12.889523,41.10712,3,0,0,17.99888,12.889523,0.0
2284,BRD-A50928468,norgestrel,0.0,14.51918,12.902239,3,0,0,9.140473,12.902239,0.0
2285,BRD-K34581968,BMS-536924,0.0,14.81501,12.92066,3,0,0,9.245223,12.92066,0.0
2286,BRD-K71035033,masitinib,0.0,12.936071,23.30698,3,0,0,12.081017,12.936071,0.0
2287,BRD-A65013509,oxybutynin,13.106832,7.109872,23.367517,3,0,0,14.528073,13.106832,7.109872
2288,BRD-K08219523,5-nonyloxytryptamine,13.13075,19.16597,12.718841,3,0,0,15.005187,13.13075,12.718841
2289,BRD-K68065987,MK-2206,0.0,52.23795,13.323818,3,0,0,21.853922,13.323818,0.0
2290,BRD-K11801786,trimidox,0.0,13.360192,14.039751,3,0,0,9.133315,13.360192,0.0
2291,BRD-K36395411,SB-206553,0.0,13.898315,13.399918,3,0,0,9.099411,13.399918,0.0
2292,BRD-K10065684,dantron,0.0,87.92277,13.408682,3,0,0,33.77715,13.408682,0.0
2293,BRD-K67258146,BRD-K67258146,3.9464412,13.461487,34.964558,3,0,0,17.457495,13.461487,3.9464412
2294,BRD-A84134924,pancuronium,2.3255813,13.502204,22.106478,3,0,0,12.644753,13.502204,2.3255813
2295,BRD-K10705233,GW-405833,0.7047216,13.543598,22.058529,3,0,0,12.1022835,13.543598,0.7047216
2296,BRD-K53523901,arctigenin,1.0705506,18.11746,13.550684,3,0,0,10.912898,13.550684,1.0705506
2297,BRD-K40645748,mefloquine,1.4446794,29.595676,13.60511,3,0,0,14.881822,13.60511,1.4446794
2298,BRD-K55696337,topotecan,0.0,13.622478,19.16903,3,0,0,10.930503,13.622478,0.0
2299,BRD-K28806945,L-750667,0.0,28.798489,13.622721,3,0,0,14.140404,13.622721,0.0
2300,BRD-K93645900,tadalafil,0.1761804,13.665027,32.108902,3,0,0,15.316704,13.665027,0.1761804
2301,BRD-K90789829,nefazodone,0.0,13.676546,34.565945,3,0,0,16.080832,13.676546,0.0
2302,BRD-K10961822,latanoprost,0.0,13.90675,36.0585,3,0,0,16.655083,13.90675,0.0
2303,BRD-K42500029,CGP-57380,0.0,15.860983,13.909897,3,0,0,9.923627,13.909897,0.0
2304,BRD-K25905511,buddleoflavonoloside,5.0073986,13.931736,26.356754,3,0,0,15.09863,13.931736,5.0073986
2305,BRD-K90543092,levonorgestrel,0.0,28.85249,13.945006,3,0,0,14.265832,13.945006,0.0
2306,BRD-K43405658,tyrphostin-AG-527,0.0,14.100627,42.847748,3,0,0,18.982792,14.100627,0.0
2307,BRD-K05350981,oligomycin-c,0.45806906,29.10857,14.121645,3,0,0,14.562762,14.121645,0.45806906
2308,BRD-A46393198,tetramisole,0.3523608,21.295607,14.200731,3,0,0,11.949566,14.200731,0.3523608
2309,BRD-A76279427,myriocin,0.0,32.41291,14.202031,3,0,0,15.538314,14.202031,0.0
2310,BRD-K46556543,potassium-canrenoate,0.0,27.124073,14.202645,3,0,0,13.775573,14.202645,0.0
2311,BRD-A67748489,K-858,0.0,14.270015,40.99079,3,0,0,18.420269,14.270015,0.0
2312,BRD-K94649603,taxifolin,14.281706,11.878001,27.868143,3,0,0,18.009283,14.281706,11.878001
2313,BRD-A35033682,eriodictyol,0.0,14.297638,16.470598,3,0,0,10.256079,14.297638,0.0
2314,BRD-K20401833,BRD-K20401833,0.0,53.849304,14.30636,3,0,0,22.718554,14.30636,0.0
2315,BRD-K31471398,dihydrexidine,0.0,25.245205,14.339298,3,0,0,13.194835,14.339298,0.0
2316,BRD-A96799240,4-hydroxyretinoic-acid,0.0,14.435719,38.537193,3,0,0,17.657637,14.435719,0.0
2317,BRD-K70511574,HMN-214,0.0,14.458103,38.412903,3,0,0,17.623669,14.458103,0.0
2318,BRD-K69837166,trap-101,0.0,36.4955,14.4678545,3,0,0,16.987783,14.4678545,0.0
2319,BRD-K67100011,pivmecillinam,0.0,15.742853,14.486671,3,0,0,10.0765085,14.486671,0.0
2320,BRD-K46384212,O-3M3FBS,0.24665257,16.305235,14.518171,3,0,0,10.356687,14.518171,0.24665257
2321,BRD-K13642330,cosmosiin,1.725097,24.207909,14.526484,3,0,0,13.486496,14.526484,1.725097
2322,BRD-K96471533,nitazoxanide,0.75850916,14.531941,19.09576,3,0,0,11.46207,14.531941,0.75850916
2323,BRD-K23335153,AMN-082,0.0,14.572271,37.257282,3,0,0,17.276518,14.572271,0.0
2324,BRD-K06956503,BRD-K06956503,14.600909,7.491915,39.416668,3,0,0,20.503164,14.600909,7.491915
2325,BRD-A83326220,brazilin,14.6446295,18.108025,10.791745,3,0,0,14.5148,14.6446295,10.791745
2326,BRD-K67977190,eprosartan,0.0,14.688194,38.30212,3,0,0,17.663439,14.688194,0.0
2327,BRD-K68488863,ENMD-2076,1.8322762,14.781677,26.387947,3,0,0,14.333966,14.781677,1.8322762
2328,BRD-K02950022,BMS-299897,1.1980268,34.0343,14.954399,3,0,0,16.72891,14.954399,1.1980268
2329,BRD-A09349126,norethindrone,46.93509,1.7339053,14.968223,3,0,0,21.212404,14.968223,1.7339053
2330,BRD-A25569250,KI-16425,0.0,23.375362,15.088423,3,0,0,12.821261,15.088423,0.0
2331,BRD-K06014311,DH-97,15.157543,12.31762,26.421768,3,0,0,17.965643,15.157543,12.31762
2332,BRD-A45664787,iloprost,0.0,15.207065,18.063007,3,0,0,11.090024,15.207065,0.0
2333,BRD-K51095933,estropipate,21.439283,15.293856,2.265141,3,0,0,12.999427,15.293856,2.265141
2334,BRD-A43082555,loxoprofen,0.0,15.316521,65.66629,3,0,0,26.99427,15.316521,0.0
2335,BRD-K43290182,Ro-04-6790,1.1275547,16.050238,15.398993,3,0,0,10.858929,15.398993,1.1275547
2336,BRD-K08417745,SID-26681509,0.070472166,23.44221,15.451294,3,0,0,12.987991,15.451294,0.070472166
2337,BRD-K61250553,loperamide,3.7736568,16.706392,15.525991,3,0,0,12.002014,15.525991,3.7736568
2338,BRD-K16406336,methylene-blue,0.0,15.533035,28.931732,3,0,0,14.821589,15.533035,0.0
2339,BRD-A54845972,dihydroergotamine,0.45806906,15.537826,24.866623,3,0,0,13.620839,15.537826,0.45806906
2340,BRD-K90574421,ipsapirone,0.0,16.806543,15.574663,3,0,0,10.7937355,15.574663,0.0
2341,BRD-A52886023,antimycin-a,0.0,42.577377,15.620332,3,0,0,19.399237,15.620332,0.0
2342,BRD-K78122587,NNC-55-0396,20.345915,5.250164,15.677635,3,0,0,13.757904,15.677635,5.250164
2343,BRD-A17453586,MDL-72832,1.3742071,15.680117,23.006649,3,0,0,13.353658,15.680117,1.3742071
2344,BRD-A85280935,quinpirole,4.49371,15.736355,43.85018,3,0,0,21.360083,15.736355,4.49371
2345,BRD-A75479906,rimantadine,3.5236082,15.742655,42.89591,3,0,0,20.720724,15.742655,3.5236082
2346,BRD-K59570838,homoveratrylamine,4.2283297,15.748413,18.933659,3,0,0,12.970134,15.748413,4.2283297
2347,BRD-K08502430,angiogenesis-inhibitor,0.0,28.553223,15.764408,3,0,0,14.772544,15.764408,0.0
2348,BRD-K17896185,FIT,2.2198732,15.781613,20.78626,3,0,0,12.929249,15.781613,2.2198732
2349,BRD-K59058766,chlorprothixene,18.58715,15.823708,12.525014,3,0,0,15.64529,15.823708,12.525014
2350,BRD-K64341947,CFM-1571,0.0,15.879404,32.86023,3,0,0,16.246544,15.879404,0.0
2351,BRD-A74980173,gatifloxacin,0.0,41.924606,15.999308,3,0,0,19.30797,15.999308,0.0
2352,BRD-A07875874,cilnidipine,0.49330515,36.426334,16.05637,3,0,0,17.65867,16.05637,0.49330515
2353,BRD-K69840642,ISOX,0.0,59.96517,16.061916,3,0,0,25.342361,16.061916,0.0
2354,BRD-A16478930,amcinonide,0.0,28.906952,16.068089,3,0,0,14.99168,16.068089,0.0
2355,BRD-K05181084,NGB-2904,1.6208597,16.099161,18.027254,3,0,0,11.915759,16.099161,1.6208597
2356,BRD-A49734948,foliosidine,0.0,23.8959,16.106739,3,0,0,13.334213,16.106739,0.0
2357,BRD-K18316707,O-1918,0.0,16.15969,44.52531,3,0,0,20.228334,16.15969,0.0
2358,BRD-K35128472,2-aminopurine,0.0,16.172441,54.450466,3,0,0,23.54097,16.172441,0.0
2359,BRD-A29437505,RWJ-21757,0.0,25.149075,16.193756,3,0,0,13.780944,16.193756,0.0
2360,BRD-A64125466,dehydrocholate,0.0,16.225529,24.145565,3,0,0,13.457031,16.225529,0.0
2361,BRD-A11007541,BCI-hydrochloride,24.78654,7.7252417,16.318913,3,0,0,16.2769,16.318913,7.7252417
2362,BRD-K47323024,methapyrilene,0.0,16.337875,43.67891,3,0,0,20.005594,16.337875,0.0
2363,BRD-A70731303,avrainvillamide-analog-5,56.801018,16.523315,4.507023,3,0,0,25.943787,16.523315,4.507023
2364,BRD-A83695761,chromanol,0.0,16.598587,25.112171,3,0,0,13.903586,16.598587,0.0
2365,BRD-A41112154,oleanolic-acid,0.42887777,16.599663,34.006023,3,0,0,17.011522,16.599663,0.42887777
2366,BRD-U68942961,JW-7-24-1,3.2064834,16.6838,18.443277,3,0,0,12.777852,16.6838,3.2064834
2367,BRD-U37049823,HG-6-64-01,0.0,36.223755,16.717087,3,0,0,17.646948,16.717087,0.0
2368,BRD-A07765530,epinephrine-(racemic),0.0,25.776709,16.760141,3,0,0,14.17895,16.760141,0.0
2369,BRD-K34034388,GBR-12783,0.0,16.859186,37.370792,3,0,0,18.07666,16.859186,0.0
2370,BRD-K19352500,prochlorperazine,0.02667226,18.794338,17.015745,3,0,0,11.945584,17.015745,0.02667226
2371,BRD-K99498722,plinabulin,16.711033,17.038511,52.378117,3,0,0,28.709219,17.038511,16.711033
2372,BRD-K68077509,brucine,18.02315,17.069628,2.4653158,3,0,0,12.519363,17.069628,2.4653158
2373,BRD-K04185004,oxybuprocaine,17.090696,6.437334,57.1738,3,0,0,26.900612,17.090696,6.437334
2374,BRD-A44701612,dihydroergocristine,5.780776,17.09669,76.64067,3,0,0,33.17271,17.09669,5.780776
2375,BRD-K36737713,AG-957,17.201424,26.306644,9.717491,3,0,0,17.741854,17.201424,9.717491
2376,BRD-K67102207,phenylbutyrate,13.367212,17.26568,20.306532,3,0,0,16.979807,17.26568,13.367212
2377,BRD-K52313696,tacedinaline,0.0,17.29165,44.18508,3,0,0,20.492243,17.29165,0.0
2378,BRD-K37447567,hydrocotarnine,27.211527,17.335594,16.668015,3,0,0,20.405045,17.335594,16.668015
2379,BRD-K54006094,formoterol,0.3523608,17.366077,42.886658,3,0,0,20.201698,17.366077,0.3523608
2380,BRD-K83144676,olmesartan,0.0,17.484539,22.582598,3,0,0,13.355713,17.484539,0.0
2381,BRD-K12906962,dichlorobenzamil,0.0,17.536531,35.060284,3,0,0,17.532272,17.536531,0.0
2382,BRD-K48974000,BRD-K48974000,2.669724,27.691181,17.56328,3,0,0,15.974729,17.56328,2.669724
2383,BRD-A95445494,maackiain,0.0,33.417713,17.649006,3,0,0,17.02224,17.649006,0.0
2384,BRD-K25906698,immepip,0.0,17.659672,72.878006,3,0,0,30.179224,17.659672,0.0
2385,BRD-K13514097,everolimus,0.0,21.952057,17.717686,3,0,0,13.223248,17.717686,0.0
2386,BRD-A34907681,rutin,2.572234,22.911823,17.76458,3,0,0,14.416213,17.76458,2.572234
2387,BRD-K43236057,polydatin,0.0,17.853268,23.60543,3,0,0,13.819566,17.853268,0.0
2388,BRD-A15034104,bergenin,0.0,17.943104,28.851027,3,0,0,15.5980425,17.943104,0.0
2389,BRD-K45888792,huperzine-a,31.598354,17.962029,0.7399577,3,0,0,16.766779,17.962029,0.7399577
2390,BRD-K49671696,ketanserin,1.4446794,18.97176,18.106203,3,0,0,12.840881,18.106203,1.4446794
2391,BRD-A39052811,mosapride,0.0,41.994545,18.321957,3,0,0,20.105501,18.321957,0.0
2392,BRD-K64310881,MW-STK33-3B,0.0,30.30152,18.474524,3,0,0,16.25868,18.474524,0.0
2393,BRD-K34330170,rotenonic-acid,0.7751938,19.191803,18.55668,3,0,0,12.841225,18.55668,0.7751938
2394,BRD-A81866333,CGS-21680,1.0923185,18.574574,50.711933,3,0,0,23.459608,18.574574,1.0923185
2395,BRD-K39733634,L-161982,1.4446794,18.628485,28.451365,3,0,0,16.174843,18.628485,1.4446794
2396,BRD-A35912562,pregnenolone-succinate,9.619451,51.992508,18.734486,3,0,0,26.782148,18.734486,9.619451
2397,BRD-K88789588,letrozole,0.0,34.276127,18.776482,3,0,0,17.684202,18.776482,0.0
2398,BRD-A70649075,sulconazole,0.026427206,22.770594,18.841688,3,0,0,13.87957,18.841688,0.026427206
2399,BRD-A31195449,TCB2,1.0392723,40.419697,18.882484,3,0,0,20.113817,18.882484,1.0392723
