query,pert_id,pert_iname,pert_type,tau
ATLAS_SIG_B_TOP100,ccsbBroad304_00645,GCLM,trt_oe,44.67347
ATLAS_SIG_B_TOP100,ccsbBroad304_00626,GDI1,trt_oe,-1.5277778
ATLAS_SIG_B_TOP100,ccsbBroad304_14291,GDPD5,trt_oe,16.696636
ATLAS_SIG_B_TOP100,ccsbBroad304_07515,GFPT2,trt_oe,0.0
ATLAS_SIG_B_TOP100,ccsbBroad304_07834,GGA2,trt_oe,88.79122
ATLAS_SIG_B_TOP100,ccsbBroad304_00632,GGCX,trt_oe,0.0
ATLAS_SIG_B_TOP100,ccsbBroad304_02168,GGPS1,trt_oe,0.0
ATLAS_SIG_B_TOP100,ccsbBroad304_06274,GJA1,trt_oe,-68.82033
ATLAS_SIG_B_TOP100,ccsbBroad304_06278,GK,trt_oe,-43.129986
ATLAS_SIG_B_TOP100,ccsbBroad304_03182,GLOD4,trt_oe,0.0
ATLAS_SIG_B_TOP100,ccsbBroad304_00648,GLRX,trt_oe,22.206264
ATLAS_SIG_B_TOP100,ccsbBroad304_06286,GLUL,trt_oe,-12.80479
ATLAS_SIG_B_TOP100,ccsbBroad304_06287,GM2A,trt_oe,-31.917828
ATLAS_SIG_B_TOP100,ccsbBroad304_06288,GMDS,trt_oe,50.065105
ATLAS_SIG_B_TOP100,ccsbBroad304_02509,GMEB1,trt_oe,16.304012
ATLAS_SIG_B_TOP100,ccsbBroad304_03186,GMNN,trt_oe,-25.138157
ATLAS_SIG_B_TOP100,ccsbBroad304_03268,GMPR2,trt_oe,-5.6016917
ATLAS_SIG_B_TOP100,ccsbBroad304_02502,GNA13,trt_oe,-12.295506
ATLAS_SIG_B_TOP100,ccsbBroad304_06290,GNA15,trt_oe,-10.605679
ATLAS_SIG_B_TOP100,ccsbBroad304_06291,GNAI1,trt_oe,-90.03339
ATLAS_SIG_B_TOP100,ccsbBroad304_06292,GNAI2,trt_oe,-2.6388888
ATLAS_SIG_B_TOP100,ccsbBroad304_00652,GNAS,trt_oe,0.0
ATLAS_SIG_B_TOP100,ccsbBroad304_06294,GNAZ,trt_oe,-3.6111112
ATLAS_SIG_B_TOP100,ccsbBroad304_03439,GNB1L,trt_oe,-0.5555556
ATLAS_SIG_B_TOP100,ccsbBroad304_00655,GNB2,trt_oe,-34.046055
ATLAS_SIG_B_TOP100,ccsbBroad304_00657,GNG4,trt_oe,52.518547
ATLAS_SIG_B_TOP100,ccsbBroad304_00661,GNGT2,trt_oe,-26.47995
ATLAS_SIG_B_TOP100,ccsbBroad304_02287,GNPDA1,trt_oe,12.337104
ATLAS_SIG_B_TOP100,ccsbBroad304_00665,GOT1,trt_oe,-26.98175
ATLAS_SIG_B_TOP100,ccsbBroad304_06318,GPER,trt_oe,-34.22914
ATLAS_SIG_B_TOP100,ccsbBroad304_05253,GPR114,trt_oe,-1.6349881
ATLAS_SIG_B_TOP100,ccsbBroad304_04933,GPR119,trt_oe,36.73569
ATLAS_SIG_B_TOP100,ccsbBroad304_09233,GPR128,trt_oe,-79.15553
ATLAS_SIG_B_TOP100,ccsbBroad304_04678,GPR146,trt_oe,69.47671
ATLAS_SIG_B_TOP100,ccsbBroad304_09761,GPR156,trt_oe,0.0
ATLAS_SIG_B_TOP100,ccsbBroad304_02766,GPR161,trt_oe,28.468819
ATLAS_SIG_B_TOP100,ccsbBroad304_04082,SLC52A2,trt_oe,-14.418395
ATLAS_SIG_B_TOP100,ccsbBroad304_06319,GPR35,trt_oe,55.62332
ATLAS_SIG_B_TOP100,ccsbBroad304_02128,GPR55,trt_oe,-77.24231
ATLAS_SIG_B_TOP100,ccsbBroad304_07244,GPR65,trt_oe,-0.6944444
ATLAS_SIG_B_TOP100,ccsbBroad304_03368,GPRC5B,trt_oe,83.43039
ATLAS_SIG_B_TOP100,ccsbBroad304_06324,GPX7,trt_oe,-16.62332
ATLAS_SIG_B_TOP100,ccsbBroad304_00688,GRB2,trt_oe,1.1111112
ATLAS_SIG_B_TOP100,ccsbBroad304_00682,GRK6,trt_oe,74.63605
ATLAS_SIG_B_TOP100,ccsbBroad304_06332,GSTM2,trt_oe,25.45437
ATLAS_SIG_B_TOP100,ccsbBroad304_00704,GSTZ1,trt_oe,-37.889256
ATLAS_SIG_B_TOP100,ccsbBroad304_00705,GTF2A1,trt_oe,5.462963
ATLAS_SIG_B_TOP100,ccsbBroad304_00706,GTF2B,trt_oe,-4.7685184
ATLAS_SIG_B_TOP100,ccsbBroad304_00725,HADHA,trt_oe,-90.2121
ATLAS_SIG_B_TOP100,ccsbBroad304_06349,HAGH,trt_oe,-4.9074073
ATLAS_SIG_B_TOP100,ccsbBroad304_11277,HAT1,trt_oe,38.41697
ATLAS_SIG_B_TOP100,ccsbBroad304_02974,HAVCR1,trt_oe,71.70358
ATLAS_SIG_B_TOP100,ccsbBroad304_02443,HAX1,trt_oe,-54.918262
ATLAS_SIG_B_TOP100,ccsbBroad304_00728,HBE1,trt_oe,5.9259257
ATLAS_SIG_B_TOP100,ccsbBroad304_00734,HDAC1,trt_oe,39.260155
ATLAS_SIG_B_TOP100,ccsbBroad304_04146,HDAC11,trt_oe,-10.046296
ATLAS_SIG_B_TOP100,ccsbBroad304_07311,HDAC3,trt_oe,-22.283936
ATLAS_SIG_B_TOP100,ccsbBroad304_02230,HERPUD1,trt_oe,90.00953
ATLAS_SIG_B_TOP100,ccsbBroad304_06348,HIST1H2BD,trt_oe,3.287984
ATLAS_SIG_B_TOP100,ccsbBroad304_04472,HIST1H2BK,trt_oe,-83.6811
ATLAS_SIG_B_TOP100,ccsbBroad304_01903,HIST2H2BE,trt_oe,42.22256
ATLAS_SIG_B_TOP100,ccsbBroad304_06367,HK1,trt_oe,-47.86319
ATLAS_SIG_B_TOP100,ccsbBroad304_13869,HLA-A,trt_oe,-7.0708466
ATLAS_SIG_B_TOP100,ccsbBroad304_06374,HLA-DRA,trt_oe,-25.279114
ATLAS_SIG_B_TOP100,ccsbBroad304_10882,HLA-DRB1,trt_oe,-59.873917
ATLAS_SIG_B_TOP100,ccsbBroad304_00747,HLF,trt_oe,0.0
ATLAS_SIG_B_TOP100,ccsbBroad304_00757,HMGA1,trt_oe,3.3796296
ATLAS_SIG_B_TOP100,ccsbBroad304_06381,HMGB1,trt_oe,66.940956
ATLAS_SIG_B_TOP100,ccsbBroad304_00751,HMGB2,trt_oe,13.001162
ATLAS_SIG_B_TOP100,ccsbBroad304_09508,HMGB4,trt_oe,-3.1809044
ATLAS_SIG_B_TOP100,ccsbBroad304_00755,HMGCR,trt_oe,91.34939
ATLAS_SIG_B_TOP100,ccsbBroad304_02139,HMGN3,trt_oe,3.5648148
ATLAS_SIG_B_TOP100,ccsbBroad304_07617,HMGN4,trt_oe,0.0
ATLAS_SIG_B_TOP100,ccsbBroad304_06384,HMOX1,trt_oe,68.59248
ATLAS_SIG_B_TOP100,ccsbBroad304_00759,HMOX2,trt_oe,6.6369076
ATLAS_SIG_B_TOP100,ccsbBroad304_06386,HNMT,trt_oe,12.083333
ATLAS_SIG_B_TOP100,ccsbBroad304_08137,HOOK2,trt_oe,20.286615
ATLAS_SIG_B_TOP100,ccsbBroad304_09198,HOPX,trt_oe,-15.624231
ATLAS_SIG_B_TOP100,ccsbBroad304_05038,HORMAD2,trt_oe,0.0
ATLAS_SIG_B_TOP100,ccsbBroad304_00769,HOXA1,trt_oe,32.76344
ATLAS_SIG_B_TOP100,ccsbBroad304_00771,HOXA5,trt_oe,-7.6846423
ATLAS_SIG_B_TOP100,ccsbBroad304_00773,HOXA9,trt_oe,0.0
ATLAS_SIG_B_TOP100,ccsbBroad304_02451,HOXB13,trt_oe,93.80945
ATLAS_SIG_B_TOP100,ccsbBroad304_00775,HOXB5,trt_oe,-88.26973
ATLAS_SIG_B_TOP100,ccsbBroad304_06398,HPN,trt_oe,0.0
ATLAS_SIG_B_TOP100,ccsbBroad304_00789,HSBP1,trt_oe,72.20509
ATLAS_SIG_B_TOP100,ccsbBroad304_08239,HSD17B11,trt_oe,-2.5562437
ATLAS_SIG_B_TOP100,ccsbBroad304_00792,HSD17B2,trt_oe,6.1574073
ATLAS_SIG_B_TOP100,ccsbBroad304_00793,HSD17B4,trt_oe,3.8425925
ATLAS_SIG_B_TOP100,ccsbBroad304_01844,HSD17B8,trt_oe,-2.3611112
ATLAS_SIG_B_TOP100,ccsbBroad304_00797,HSPA2,trt_oe,-4.0740743
ATLAS_SIG_B_TOP100,ccsbBroad304_06410,HSPA8,trt_oe,87.240166
ATLAS_SIG_B_TOP100,ccsbBroad304_00800,HSPD1,trt_oe,-12.748579
ATLAS_SIG_B_TOP100,ccsbBroad304_07633,HTATIP2,trt_oe,-18.835678
ATLAS_SIG_B_TOP100,ccsbBroad304_07287,HYAL2,trt_oe,-28.99446
ATLAS_SIG_B_TOP100,ccsbBroad304_06422,ID3,trt_oe,25.889174
ATLAS_SIG_B_TOP100,ccsbBroad304_00816,IDE,trt_oe,78.214035
ATLAS_SIG_B_TOP100,ccsbBroad304_00817,IDH2,trt_oe,0.0
ATLAS_SIG_B_TOP100,ccsbBroad304_00819,IDH3B,trt_oe,-2.824074
ATLAS_SIG_B_TOP100,ccsbBroad304_08839,IFIH1,trt_oe,16.537308
ATLAS_SIG_B_TOP100,ccsbBroad304_07935,IFIT5,trt_oe,-1.7585413
ATLAS_SIG_B_TOP100,ccsbBroad304_00832,IFNB1,trt_oe,77.57568
ATLAS_SIG_B_TOP100,ccsbBroad304_00834,IFNGR1,trt_oe,43.76427
ATLAS_SIG_B_TOP100,ccsbBroad304_10901,IGF1R,trt_oe,0.0
ATLAS_SIG_B_TOP100,ccsbBroad304_00836,IGF2,trt_oe,-4.1961226
ATLAS_SIG_B_TOP100,ccsbBroad304_07663,IGF2BP3,trt_oe,-2.8703704
ATLAS_SIG_B_TOP100,ccsbBroad304_00838,IGFBP5,trt_oe,41.732033
ATLAS_SIG_B_TOP100,ccsbBroad304_09354,IGSF8,trt_oe,54.725857
ATLAS_SIG_B_TOP100,ccsbBroad304_04752,IKBIP,trt_oe,78.89006
ATLAS_SIG_B_TOP100,ccsbBroad304_01945,IKBKG,trt_oe,8.398405
ATLAS_SIG_B_TOP100,ccsbBroad304_00862,IL13RA2,trt_oe,13.703821
ATLAS_SIG_B_TOP100,ccsbBroad304_00843,IL1B,trt_oe,-13.795057
ATLAS_SIG_B_TOP100,ccsbBroad304_00844,IL1R1,trt_oe,33.09267
ATLAS_SIG_B_TOP100,ccsbBroad304_01833,IL1R2,trt_oe,-4.212963
ATLAS_SIG_B_TOP100,ccsbBroad304_06438,IL2RB,trt_oe,1.9907408
ATLAS_SIG_B_TOP100,ccsbBroad304_00853,IL7R,trt_oe,-4.905377
ATLAS_SIG_B_TOP100,ccsbBroad304_00854,IL8,trt_oe,1.3888888
ATLAS_SIG_B_TOP100,ccsbBroad304_06450,ILK,trt_oe,0.0
ATLAS_SIG_B_TOP100,ccsbBroad304_00867,IMPDH2,trt_oe,-67.01362
ATLAS_SIG_B_TOP100,ccsbBroad304_12059,ING3,trt_oe,-65.52188
ATLAS_SIG_B_TOP100,ccsbBroad304_04292,INHBE,trt_oe,0.0
ATLAS_SIG_B_TOP100,ccsbBroad304_00873,INPP1,trt_oe,-88.45877
ATLAS_SIG_B_TOP100,ccsbBroad304_00874,INS,trt_oe,19.408403
ATLAS_SIG_B_TOP100,ccsbBroad304_03785,INTS12,trt_oe,60.689785
ATLAS_SIG_B_TOP100,ccsbBroad304_07491,IP6K1,trt_oe,-2.3611112
ATLAS_SIG_B_TOP100,ccsbBroad304_00880,IRF2,trt_oe,0.0
ATLAS_SIG_B_TOP100,ccsbBroad304_06458,IRF3,trt_oe,-26.477795
ATLAS_SIG_B_TOP100,ccsbBroad304_02414,IRF9,trt_oe,-49.49694
ATLAS_SIG_B_TOP100,ccsbBroad304_09316,ISX,trt_oe,45.169132
ATLAS_SIG_B_TOP100,ccsbBroad304_06462,ITGAE,trt_oe,-3.4527168
ATLAS_SIG_B_TOP100,ccsbBroad304_00888,ITPK1,trt_oe,1.6203704
ATLAS_SIG_B_TOP100,ccsbBroad304_02737,JMJD6,trt_oe,-48.534412
ATLAS_SIG_B_TOP100,ccsbBroad304_00889,JUNB,trt_oe,73.60099
ATLAS_SIG_B_TOP100,ccsbBroad304_06469,KARS,trt_oe,29.02892
ATLAS_SIG_B_TOP100,ccsbBroad304_00902,KCNN4,trt_oe,-4.398148
ATLAS_SIG_B_TOP100,ccsbBroad304_07724,KDELR2,trt_oe,10.046296
ATLAS_SIG_B_TOP100,ccsbBroad304_02596,KDELR3,trt_oe,0.0
ATLAS_SIG_B_TOP100,ccsbBroad304_02318,KIF20A,trt_oe,12.433296
ATLAS_SIG_B_TOP100,ccsbBroad304_08840,KIF9,trt_oe,-55.656967
ATLAS_SIG_B_TOP100,ccsbBroad304_08267,KLF3,trt_oe,80.23538
ATLAS_SIG_B_TOP100,ccsbBroad304_02804,KLHDC2,trt_oe,19.180239
ATLAS_SIG_B_TOP100,ccsbBroad304_09503,KLHDC9,trt_oe,46.094296
ATLAS_SIG_B_TOP100,ccsbBroad304_06496,KNG1,trt_oe,0.0
ATLAS_SIG_B_TOP100,ccsbBroad304_13499,KSR2,trt_oe,6.5277777
ATLAS_SIG_B_TOP100,ccsbBroad304_02052,KYNU,trt_oe,-18.19421
ATLAS_SIG_B_TOP100,ccsbBroad304_02398,LANCL1,trt_oe,33.863083
ATLAS_SIG_B_TOP100,ccsbBroad304_08203,LAP3,trt_oe,-55.034454
ATLAS_SIG_B_TOP100,ccsbBroad304_06518,LDHA,trt_oe,48.88385
ATLAS_SIG_B_TOP100,ccsbBroad304_00936,LGALS1,trt_oe,-10.377952
ATLAS_SIG_B_TOP100,ccsbBroad304_10438,LGALS8,trt_oe,-25.976046
ATLAS_SIG_B_TOP100,ccsbBroad304_06783,LGMN,trt_oe,17.927332
ATLAS_SIG_B_TOP100,ccsbBroad304_04496,LHX4,trt_oe,49.41649
ATLAS_SIG_B_TOP100,ccsbBroad304_10157,LHX8,trt_oe,4.2677855
ATLAS_SIG_B_TOP100,ccsbBroad304_00941,LIG3,trt_oe,-56.763912
ATLAS_SIG_B_TOP100,ccsbBroad304_08325,LIPT1,trt_oe,-4.537037
ATLAS_SIG_B_TOP100,ccsbBroad304_00477,LPAR1,trt_oe,11.068592
ATLAS_SIG_B_TOP100,ccsbBroad304_02271,LPGAT1,trt_oe,18.513689
ATLAS_SIG_B_TOP100,ccsbBroad304_07411,LPXN,trt_oe,-3.5185184
ATLAS_SIG_B_TOP100,ccsbBroad304_03853,LSM2,trt_oe,2.5462964
ATLAS_SIG_B_TOP100,ccsbBroad304_02633,LSM6,trt_oe,-5.2314816
ATLAS_SIG_B_TOP100,ccsbBroad304_06538,LSP1,trt_oe,0.0
ATLAS_SIG_B_TOP100,ccsbBroad304_00956,LYZ,trt_oe,42.559166
ATLAS_SIG_B_TOP100,ccsbBroad304_00957,M6PR,trt_oe,-9.861111
ATLAS_SIG_B_TOP100,ccsbBroad304_02203,MAD2L1BP,trt_oe,-53.42823
ATLAS_SIG_B_TOP100,ccsbBroad304_02175,MAGED1,trt_oe,10.670022
ATLAS_SIG_B_TOP100,ccsbBroad304_06557,MAOA,trt_oe,-68.60258
ATLAS_SIG_B_TOP100,ccsbBroad304_06558,MAOB,trt_oe,0.0
ATLAS_SIG_B_TOP100,ccsbBroad304_01290,MAP2K5,trt_oe,2.7777777
ATLAS_SIG_B_TOP100,ccsbBroad304_07349,MAP7,trt_oe,-7.881711
ATLAS_SIG_B_TOP100,ccsbBroad304_06911,MAPK12,trt_oe,-5.5555553
ATLAS_SIG_B_TOP100,ccsbBroad304_01289,MAPK13,trt_oe,40.107174
ATLAS_SIG_B_TOP100,ccsbBroad304_01287,MAPK8,trt_oe,0.0
ATLAS_SIG_B_TOP100,ccsbBroad304_01836,MAPKAPK3,trt_oe,0.0
ATLAS_SIG_B_TOP100,ccsbBroad304_06562,MAT1A,trt_oe,61.990784
ATLAS_SIG_B_TOP100,ccsbBroad304_00975,MAT2A,trt_oe,11.3271475
ATLAS_SIG_B_TOP100,ccsbBroad304_08089,MAT2B,trt_oe,-1.5277778
ATLAS_SIG_B_TOP100,ccsbBroad304_00977,MAX,trt_oe,1.25
ATLAS_SIG_B_TOP100,ccsbBroad304_06565,MB,trt_oe,26.267242
ATLAS_SIG_B_TOP100,ccsbBroad304_00985,MCL1,trt_oe,20.004974
ATLAS_SIG_B_TOP100,ccsbBroad304_00986,MCM2,trt_oe,-4.0740743
ATLAS_SIG_B_TOP100,ccsbBroad304_09195,MCM8,trt_oe,0.0
ATLAS_SIG_B_TOP100,ccsbBroad304_03806,MCOLN1,trt_oe,0.0
ATLAS_SIG_B_TOP100,ccsbBroad304_03056,MCTS1,trt_oe,54.942657
ATLAS_SIG_B_TOP100,ccsbBroad304_00991,MDH1,trt_oe,49.394035
ATLAS_SIG_B_TOP100,ccsbBroad304_00995,MECP2,trt_oe,-48.915997
ATLAS_SIG_B_TOP100,ccsbBroad304_04202,MED28,trt_oe,-32.14538
ATLAS_SIG_B_TOP100,ccsbBroad304_08104,MED4,trt_oe,14.589174
ATLAS_SIG_B_TOP100,ccsbBroad304_02285,MED6,trt_oe,11.650041
ATLAS_SIG_B_TOP100,ccsbBroad304_02163,MED7,trt_oe,7.8264627
ATLAS_SIG_B_TOP100,ccsbBroad304_00998,MEIS2,trt_oe,65.70839
ATLAS_SIG_B_TOP100,ccsbBroad304_11503,MERTK,trt_oe,64.80623
ATLAS_SIG_B_TOP100,ccsbBroad304_01001,MEST,trt_oe,1.2037038
ATLAS_SIG_B_TOP100,ccsbBroad304_01002,METTL1,trt_oe,-35.05754
ATLAS_SIG_B_TOP100,ccsbBroad304_03848,METTL14,trt_oe,-24.986652
ATLAS_SIG_B_TOP100,ccsbBroad304_02361,MFSD10,trt_oe,-22.44347
ATLAS_SIG_B_TOP100,ccsbBroad304_02681,MGLL,trt_oe,-43.050514
ATLAS_SIG_B_TOP100,ccsbBroad304_10857,MKNK2,trt_oe,-5.8796296
ATLAS_SIG_B_TOP100,ccsbBroad304_09934,MKX,trt_oe,0.0
ATLAS_SIG_B_TOP100,ccsbBroad304_01854,MLLT10,trt_oe,-12.047219
ATLAS_SIG_B_TOP100,ccsbBroad304_02576,MLLT11,trt_oe,9.652937
ATLAS_SIG_B_TOP100,ccsbBroad304_10971,MLLT6,trt_oe,23.430931
ATLAS_SIG_B_TOP100,ccsbBroad304_03937,MLST8,trt_oe,0.8796296
ATLAS_SIG_B_TOP100,ccsbBroad304_06587,MMP1,trt_oe,0.7407407
ATLAS_SIG_B_TOP100,ccsbBroad304_06592,MMP14,trt_oe,-10.77258
ATLAS_SIG_B_TOP100,ccsbBroad304_06590,MMP7,trt_oe,5.692898
ATLAS_SIG_B_TOP100,ccsbBroad304_01026,MNAT1,trt_oe,14.571215
ATLAS_SIG_B_TOP100,ccsbBroad304_02219,MORF4L2,trt_oe,45.05111
ATLAS_SIG_B_TOP100,ccsbBroad304_14008,MPZL1,trt_oe,-24.302748
ATLAS_SIG_B_TOP100,ccsbBroad304_09446,MRGPRX4,trt_oe,61.791164
ATLAS_SIG_B_TOP100,ccsbBroad304_01034,MSH2,trt_oe,29.589073
ATLAS_SIG_B_TOP100,ccsbBroad304_02702,MSRB2,trt_oe,68.75427
ATLAS_SIG_B_TOP100,ccsbBroad304_06597,MSX2,trt_oe,11.916373
ATLAS_SIG_B_TOP100,ccsbBroad304_02688,MTF2,trt_oe,-0.41666666
ATLAS_SIG_B_TOP100,ccsbBroad304_02955,MYCBP,trt_oe,3.5978389
ATLAS_SIG_B_TOP100,ccsbBroad304_04191,NAA50,trt_oe,-58.83996
ATLAS_SIG_B_TOP100,ccsbBroad304_01061,NAB2,trt_oe,-14.713724
ATLAS_SIG_B_TOP100,ccsbBroad304_12226,NAGK,trt_oe,-19.712725
ATLAS_SIG_B_TOP100,ccsbBroad304_06617,NASP,trt_oe,0.42530933
ATLAS_SIG_B_TOP100,ccsbBroad304_02419,NDRG1,trt_oe,2.0833333
ATLAS_SIG_B_TOP100,ccsbBroad304_01064,NDUFA1,trt_oe,32.738304
ATLAS_SIG_B_TOP100,ccsbBroad304_13911,NDUFA9,trt_oe,-31.229586
ATLAS_SIG_B_TOP100,ccsbBroad304_13912,NDUFB1,trt_oe,-2.3611112
ATLAS_SIG_B_TOP100,ccsbBroad304_01070,NDUFB3,trt_oe,39.751328
ATLAS_SIG_B_TOP100,ccsbBroad304_01071,NDUFB5,trt_oe,34.172386
ATLAS_SIG_B_TOP100,ccsbBroad304_01072,NDUFB6,trt_oe,2.3611112
ATLAS_SIG_B_TOP100,ccsbBroad304_06624,NDUFC2,trt_oe,0.0
ATLAS_SIG_B_TOP100,ccsbBroad304_06625,NDUFS4,trt_oe,59.428608
ATLAS_SIG_B_TOP100,ccsbBroad304_01077,NDUFS6,trt_oe,33.910088
ATLAS_SIG_B_TOP100,ccsbBroad304_10064,NDUFS7,trt_oe,0.0
ATLAS_SIG_B_TOP100,ccsbBroad304_01075,NDUFV1,trt_oe,0.0
ATLAS_SIG_B_TOP100,ccsbBroad304_01078,NDUFV2,trt_oe,-45.464474
ATLAS_SIG_B_TOP100,ccsbBroad304_07680,NEK6,trt_oe,13.181765
ATLAS_SIG_B_TOP100,ccsbBroad304_07582,NET1,trt_oe,0.0
ATLAS_SIG_B_TOP100,ccsbBroad304_01084,NEU1,trt_oe,-0.95607877
ATLAS_SIG_B_TOP100,ccsbBroad304_01088,NFATC3,trt_oe,-41.84899
ATLAS_SIG_B_TOP100,ccsbBroad304_01093,NFKBIA,trt_oe,2.5081792
ATLAS_SIG_B_TOP100,ccsbBroad304_01094,NFKBIB,trt_oe,61.63611
ATLAS_SIG_B_TOP100,ccsbBroad304_06639,NFYB,trt_oe,-16.50093
ATLAS_SIG_B_TOP100,ccsbBroad304_07362,NMI,trt_oe,-4.3055553
ATLAS_SIG_B_TOP100,ccsbBroad304_08663,NMUR2,trt_oe,-11.524738
ATLAS_SIG_B_TOP100,ccsbBroad304_03191,NOSIP,trt_oe,-4.7093534
ATLAS_SIG_B_TOP100,ccsbBroad304_06651,NOV,trt_oe,0.9740494
ATLAS_SIG_B_TOP100,ccsbBroad304_02533,NOXA1,trt_oe,-6.1996837
ATLAS_SIG_B_TOP100,ccsbBroad304_07662,NPRL2,trt_oe,0.8333333
ATLAS_SIG_B_TOP100,ccsbBroad304_06645,NQO2,trt_oe,-90.50926
ATLAS_SIG_B_TOP100,ccsbBroad304_00041,NR0B1,trt_oe,-69.37834
ATLAS_SIG_B_TOP100,ccsbBroad304_02299,NR1H3,trt_oe,40.21505
ATLAS_SIG_B_TOP100,ccsbBroad304_01709,NR2C1,trt_oe,-1.9907408
ATLAS_SIG_B_TOP100,ccsbBroad304_00593,NR5A2,trt_oe,-16.756042
ATLAS_SIG_B_TOP100,ccsbBroad304_03121,NRBF2,trt_oe,-18.956173
ATLAS_SIG_B_TOP100,ccsbBroad304_03118,NRBP1,trt_oe,-9.009518
ATLAS_SIG_B_TOP100,ccsbBroad304_13598,NRBP2,trt_oe,7.847251
ATLAS_SIG_B_TOP100,ccsbBroad304_07600,NSA2,trt_oe,3.7037036
ATLAS_SIG_B_TOP100,ccsbBroad304_03687,NSFL1C,trt_oe,81.454735
ATLAS_SIG_B_TOP100,ccsbBroad304_04775,NTAN1,trt_oe,-62.088997
ATLAS_SIG_B_TOP100,ccsbBroad304_06660,NTRK3,trt_oe,-80.34755
ATLAS_SIG_B_TOP100,ccsbBroad304_07763,NUDT6,trt_oe,-89.51827
ATLAS_SIG_B_TOP100,ccsbBroad304_03387,NUDT9,trt_oe,29.062466
ATLAS_SIG_B_TOP100,ccsbBroad304_14143,NUSAP1,trt_oe,-53.5017
ATLAS_SIG_B_TOP100,ccsbBroad304_06665,OAT,trt_oe,-46.482544
ATLAS_SIG_B_TOP100,ccsbBroad304_06670,OGG1,trt_oe,-70.560715
ATLAS_SIG_B_TOP100,ccsbBroad304_02806,OPN3,trt_oe,20.786242
ATLAS_SIG_B_TOP100,ccsbBroad304_04616,ORMDL3,trt_oe,-2.5925925
ATLAS_SIG_B_TOP100,ccsbBroad304_04691,OSR2,trt_oe,1.712963
ATLAS_SIG_B_TOP100,ccsbBroad304_06678,OTX1,trt_oe,0.0
ATLAS_SIG_B_TOP100,ccsbBroad304_01128,OTX2,trt_oe,86.42465
ATLAS_SIG_B_TOP100,ccsbBroad304_03864,OVOL2,trt_oe,96.25
ATLAS_SIG_B_TOP100,ccsbBroad304_01131,OXCT1,trt_oe,4.7393684
ATLAS_SIG_B_TOP100,ccsbBroad304_03006,OXGR1,trt_oe,29.53363
ATLAS_SIG_B_TOP100,ccsbBroad304_01137,P2RY6,trt_oe,-2.7314816
ATLAS_SIG_B_TOP100,ccsbBroad304_02057,P4HA2,trt_oe,0.0
ATLAS_SIG_B_TOP100,ccsbBroad304_01138,P4HB,trt_oe,25.072609
ATLAS_SIG_B_TOP100,ccsbBroad304_01139,PA2G4,trt_oe,-60.517513
ATLAS_SIG_B_TOP100,ccsbBroad304_03444,PAF1,trt_oe,-5.707547
ATLAS_SIG_B_TOP100,ccsbBroad304_06685,PAH,trt_oe,0.0
ATLAS_SIG_B_TOP100,ccsbBroad304_02392,PAK4,trt_oe,3.3796296
ATLAS_SIG_B_TOP100,ccsbBroad304_04170,PANK2,trt_oe,-35.468914
ATLAS_SIG_B_TOP100,ccsbBroad304_09756,PAQR7,trt_oe,-22.98072
ATLAS_SIG_B_TOP100,ccsbBroad304_08536,PARL,trt_oe,10.297377
ATLAS_SIG_B_TOP100,ccsbBroad304_09578,PASD1,trt_oe,47.107803
ATLAS_SIG_B_TOP100,ccsbBroad304_01147,PC,trt_oe,32.823624
ATLAS_SIG_B_TOP100,ccsbBroad304_01148,PCBD1,trt_oe,0.0
ATLAS_SIG_B_TOP100,ccsbBroad304_02677,PDAP1,trt_oe,32.251537
ATLAS_SIG_B_TOP100,ccsbBroad304_06704,PDE4D,trt_oe,-6.1000967
ATLAS_SIG_B_TOP100,ccsbBroad304_01164,PDHB,trt_oe,0.0
ATLAS_SIG_B_TOP100,ccsbBroad304_07197,PDHX,trt_oe,74.69543
ATLAS_SIG_B_TOP100,ccsbBroad304_01166,PDK2,trt_oe,5.9891086
ATLAS_SIG_B_TOP100,ccsbBroad304_01168,PDPK1,trt_oe,19.089123
ATLAS_SIG_B_TOP100,ccsbBroad304_13998,PDXK,trt_oe,-28.248974
ATLAS_SIG_B_TOP100,ccsbBroad304_10441,PEPD,trt_oe,-0.32407406
ATLAS_SIG_B_TOP100,ccsbBroad304_02017,PEX11A,trt_oe,0.0
ATLAS_SIG_B_TOP100,ccsbBroad304_01174,PEX13,trt_oe,43.431786
ATLAS_SIG_B_TOP100,ccsbBroad304_01180,PFKFB3,trt_oe,-6.9444447
ATLAS_SIG_B_TOP100,ccsbBroad304_06718,PFN2,trt_oe,-60.1631
ATLAS_SIG_B_TOP100,ccsbBroad304_01186,PHB,trt_oe,0.0
ATLAS_SIG_B_TOP100,ccsbBroad304_02676,PHB2,trt_oe,41.731426
ATLAS_SIG_B_TOP100,ccsbBroad304_08228,PHF11,trt_oe,0.0
ATLAS_SIG_B_TOP100,ccsbBroad304_09657,PHF13,trt_oe,-26.111233
ATLAS_SIG_B_TOP100,ccsbBroad304_04153,PHF17,trt_oe,-62.383232
ATLAS_SIG_B_TOP100,ccsbBroad304_04054,PHF23,trt_oe,-43.469566
ATLAS_SIG_B_TOP100,ccsbBroad304_04431,PHF5A,trt_oe,2.0295477
ATLAS_SIG_B_TOP100,ccsbBroad304_01190,PHKG2,trt_oe,3.1944444
