query,pert_id,pert_iname,pert_type,tau
ATLAS_SIG_B_TOP100,BRD-K68437527,EMF-BCA1-60,trt_cp,-1.726568
ATLAS_SIG_B_TOP100,BRD-K79930101,GW-583340,trt_cp,-1.691332
ATLAS_SIG_B_TOP100,BRD-K92049597,triamterene,trt_cp,-1.691332
ATLAS_SIG_B_TOP100,BRD-K91601245,mercaptopurine,trt_cp,-1.691332
ATLAS_SIG_B_TOP100,BRD-A89434049,sarmentogenin,trt_cp,-1.6850204
ATLAS_SIG_B_TOP100,BRD-K60460488,nelfinavir,trt_cp,-1.6560959
ATLAS_SIG_B_TOP100,BRD-K01253243,SB-590885,trt_cp,-1.6208597
ATLAS_SIG_B_TOP100,BRD-K59273480,propentofylline,trt_cp,-1.6208597
ATLAS_SIG_B_TOP100,BRD-K29458283,chlorambucil,trt_cp,-1.5856236
ATLAS_SIG_B_TOP100,BRD-K03816923,rottlerin,trt_cp,-1.5503876
ATLAS_SIG_B_TOP100,BRD-A14566392,scopolamine,trt_cp,-1.5503876
ATLAS_SIG_B_TOP100,BRD-A89049230,BRD-A89049230,trt_cp,-1.5440829
ATLAS_SIG_B_TOP100,BRD-K21733600,rofecoxib,trt_cp,-1.5151515
ATLAS_SIG_B_TOP100,BRD-K66956375,oleoylethanolamide,trt_cp,-1.5151515
ATLAS_SIG_B_TOP100,BRD-K77175907,calcifediol,trt_cp,-1.5031481
ATLAS_SIG_B_TOP100,BRD-A51820102,econazole,trt_cp,-1.4874508
ATLAS_SIG_B_TOP100,BRD-K66896231,ipidacrine,trt_cp,-1.4799154
ATLAS_SIG_B_TOP100,BRD-K97399794,quercetin,trt_cp,-1.4723386
ATLAS_SIG_B_TOP100,BRD-A97437073,rosiglitazone,trt_cp,-1.4700514
ATLAS_SIG_B_TOP100,BRD-K35531059,molsidomine,trt_cp,-1.4446794
ATLAS_SIG_B_TOP100,BRD-A49370193,Ro-60-0175,trt_cp,-1.4446794
ATLAS_SIG_B_TOP100,BRD-K08640512,RS-100329,trt_cp,-1.4446794
ATLAS_SIG_B_TOP100,BRD-A17655518,ibuprofen,trt_cp,-1.4446794
ATLAS_SIG_B_TOP100,BRD-K96527333,dehydroisoandosterone,trt_cp,-1.4205756
ATLAS_SIG_B_TOP100,BRD-K72783841,tyrphostin-AG-555,trt_cp,-1.4094433
ATLAS_SIG_B_TOP100,BRD-K38903228,hesperidin,trt_cp,-1.4024535
ATLAS_SIG_B_TOP100,BRD-K67566344,KU-0063794,trt_cp,-1.3742071
ATLAS_SIG_B_TOP100,BRD-K17306061,aprepitant,trt_cp,-1.3389711
ATLAS_SIG_B_TOP100,BRD-K32610195,androstenedione,trt_cp,-1.3389711
ATLAS_SIG_B_TOP100,BRD-K78633253,EXO-1,trt_cp,-1.3389711
ATLAS_SIG_B_TOP100,BRD-K31987754,oleylethanolamide,trt_cp,-1.3166595
ATLAS_SIG_B_TOP100,BRD-K24526313,levcromakalim,trt_cp,-1.303735
ATLAS_SIG_B_TOP100,BRD-K82143716,flucytosine,trt_cp,-1.303735
ATLAS_SIG_B_TOP100,BRD-K60274257,dephostatin,trt_cp,-1.303735
ATLAS_SIG_B_TOP100,BRD-K28761384,zuclopenthixol,trt_cp,-1.303735
ATLAS_SIG_B_TOP100,BRD-K98490050,amsacrine,trt_cp,-1.2684989
ATLAS_SIG_B_TOP100,BRD-K32311154,nifekalant,trt_cp,-1.2332629
ATLAS_SIG_B_TOP100,BRD-K89210380,biotin,trt_cp,-1.2332629
ATLAS_SIG_B_TOP100,BRD-K44084986,Y-27632,trt_cp,-1.2332629
ATLAS_SIG_B_TOP100,BRD-K77286328,reversine,trt_cp,-1.2332629
ATLAS_SIG_B_TOP100,BRD-K32755366,reserpic-acid,trt_cp,-1.1627907
ATLAS_SIG_B_TOP100,BRD-K27871032,lysergol,trt_cp,-1.1275547
ATLAS_SIG_B_TOP100,BRD-K66615216,moxifloxacin,trt_cp,-1.1275547
ATLAS_SIG_B_TOP100,BRD-A01295252,7-hydroxy-PIPAT,trt_cp,-1.1275547
ATLAS_SIG_B_TOP100,BRD-K05151076,ZK-164015,trt_cp,-1.0952581
ATLAS_SIG_B_TOP100,BRD-K49890030,gavestinel,trt_cp,-1.0923185
ATLAS_SIG_B_TOP100,BRD-K77008974,WYE-354,trt_cp,-1.0923185
ATLAS_SIG_B_TOP100,BRD-K66404838,nalbuphine,trt_cp,-1.0923185
ATLAS_SIG_B_TOP100,BRD-A89175223,bisoprolol,trt_cp,-1.0570824
ATLAS_SIG_B_TOP100,BRD-K14200658,syrosingopine,trt_cp,-1.0570824
ATLAS_SIG_B_TOP100,BRD-A83255679,BRD-A83255679,trt_cp,-1.0570824
ATLAS_SIG_B_TOP100,BRD-K93754473,tamoxifen,trt_cp,-1.0570824
ATLAS_SIG_B_TOP100,BRD-K28470988,L-690330,trt_cp,-1.0482725
ATLAS_SIG_B_TOP100,BRD-K68620903,dydrogesterone,trt_cp,-1.0266981
ATLAS_SIG_B_TOP100,BRD-K82135108,elesclomol,trt_cp,-1.0218464
ATLAS_SIG_B_TOP100,BRD-A37837077,cyclazosin,trt_cp,-1.0218464
ATLAS_SIG_B_TOP100,BRD-K05396879,15-delta-prostaglandin-j2,trt_cp,-0.9866103
ATLAS_SIG_B_TOP100,BRD-K02867583,minaprine,trt_cp,-0.9866103
ATLAS_SIG_B_TOP100,BRD-K01192156,tyrphostin-AG-112,trt_cp,-0.9866103
ATLAS_SIG_B_TOP100,BRD-K79404599,enzastaurin,trt_cp,-0.9866103
ATLAS_SIG_B_TOP100,BRD-K68402494,ML-9,trt_cp,-0.95137423
ATLAS_SIG_B_TOP100,BRD-K27710560,splitomycin,trt_cp,-0.95137423
ATLAS_SIG_B_TOP100,BRD-A29289453,PCA-4248,trt_cp,-0.9161381
ATLAS_SIG_B_TOP100,BRD-K63533170,AM-630,trt_cp,-0.9161381
ATLAS_SIG_B_TOP100,BRD-A15131297,benazepril,trt_cp,-0.88090205
ATLAS_SIG_B_TOP100,BRD-K81847782,scandenin,trt_cp,-0.85775554
ATLAS_SIG_B_TOP100,BRD-K65285700,GP-1a,trt_cp,-0.85304826
ATLAS_SIG_B_TOP100,BRD-K63913457,eicosatrienoic-acid,trt_cp,-0.845666
ATLAS_SIG_B_TOP100,BRD-K41903098,diphenoxylate,trt_cp,-0.845666
ATLAS_SIG_B_TOP100,BRD-A02006392,nitrendipine,trt_cp,-0.845666
ATLAS_SIG_B_TOP100,BRD-K09778810,FGIN-1-27,trt_cp,-0.8104299
ATLAS_SIG_B_TOP100,BRD-A84045418,calpeptin,trt_cp,-0.8104299
ATLAS_SIG_B_TOP100,BRD-K36324071,NF-449,trt_cp,-0.77954006
ATLAS_SIG_B_TOP100,BRD-K40965114,cyanopindolol,trt_cp,-0.7751938
ATLAS_SIG_B_TOP100,BRD-K42098891,protriptyline,trt_cp,-0.7751938
ATLAS_SIG_B_TOP100,BRD-K92138166,mammea-a,trt_cp,-0.7751938
ATLAS_SIG_B_TOP100,BRD-K51313569,palbociclib,trt_cp,-0.7399577
ATLAS_SIG_B_TOP100,BRD-A21723284,naltriben,trt_cp,-0.7399577
ATLAS_SIG_B_TOP100,BRD-K54704028,BAY-36-7620,trt_cp,-0.7399577
ATLAS_SIG_B_TOP100,BRD-K62996583,lidoflazine,trt_cp,-0.7047216
ATLAS_SIG_B_TOP100,BRD-K06557128,voriconazole,trt_cp,-0.7047216
ATLAS_SIG_B_TOP100,BRD-K99922388,DPO-1,trt_cp,-0.66948557
ATLAS_SIG_B_TOP100,BRD-A20527803,IB-MECA,trt_cp,-0.66948557
ATLAS_SIG_B_TOP100,BRD-K86930074,cediranib,trt_cp,-0.66948557
ATLAS_SIG_B_TOP100,BRD-K37270826,mifepristone,trt_cp,-0.66948557
ATLAS_SIG_B_TOP100,BRD-K87932577,NSC-693868,trt_cp,-0.63424945
ATLAS_SIG_B_TOP100,BRD-K52219182,ICI-63197,trt_cp,-0.63424945
ATLAS_SIG_B_TOP100,BRD-A81402010,KU-C103443N,trt_cp,-0.63424945
ATLAS_SIG_B_TOP100,BRD-K90259198,W-7,trt_cp,-0.5990134
ATLAS_SIG_B_TOP100,BRD-K23583188,lavendustin-a,trt_cp,-0.5990134
ATLAS_SIG_B_TOP100,BRD-A79672927,tropicamide,trt_cp,-0.5990134
ATLAS_SIG_B_TOP100,BRD-K63828191,raloxifene,trt_cp,-0.5792383
ATLAS_SIG_B_TOP100,BRD-K92015269,GBR-12783,trt_cp,-0.5637773
ATLAS_SIG_B_TOP100,BRD-A13084692,troglitazone,trt_cp,-0.5637773
ATLAS_SIG_B_TOP100,BRD-K36009368,NNC-63-0532,trt_cp,-0.5637773
ATLAS_SIG_B_TOP100,BRD-K94920105,DR-2313,trt_cp,-0.5285412
ATLAS_SIG_B_TOP100,BRD-K15933101,ropinirole,trt_cp,-0.5285412
ATLAS_SIG_B_TOP100,BRD-K85090592,pilocarpine,trt_cp,-0.49330515
ATLAS_SIG_B_TOP100,BRD-A33084410,5'-guanidinonaltrindole,trt_cp,-0.45806906
ATLAS_SIG_B_TOP100,BRD-A04553218,chlorphenamine,trt_cp,-0.45806906
ATLAS_SIG_B_TOP100,BRD-K71499074,diclofenamide,trt_cp,-0.45806906
ATLAS_SIG_B_TOP100,BRD-K63630713,etacrynic-acid,trt_cp,-0.45806906
ATLAS_SIG_B_TOP100,BRD-K88759641,EMD-66684,trt_cp,-0.422833
ATLAS_SIG_B_TOP100,BRD-K39965020,doconexent,trt_cp,-0.3875969
ATLAS_SIG_B_TOP100,BRD-K14221570,benzopurpurin-4b,trt_cp,-0.31712472
ATLAS_SIG_B_TOP100,BRD-K58772419,AZD-6482,trt_cp,-0.31712472
ATLAS_SIG_B_TOP100,BRD-K50311478,tosyl-phenylalanyl-chloromethyl-ketone,trt_cp,-0.31712472
ATLAS_SIG_B_TOP100,BRD-A41451487,PK-11195,trt_cp,-0.31712472
ATLAS_SIG_B_TOP100,BRD-A39390670,rabeprazole,trt_cp,-0.31712472
ATLAS_SIG_B_TOP100,BRD-K87158025,benzamil,trt_cp,-0.28188866
ATLAS_SIG_B_TOP100,BRD-K87990216,piretanide,trt_cp,-0.28188866
ATLAS_SIG_B_TOP100,BRD-K70327191,benzoxiquine,trt_cp,-0.1761804
ATLAS_SIG_B_TOP100,BRD-A07780951,orciprenaline,trt_cp,-0.1761804
ATLAS_SIG_B_TOP100,BRD-A79768653,sirolimus,trt_cp,-0.14094433
ATLAS_SIG_B_TOP100,BRD-K30867024,SB-216641,trt_cp,-0.14094433
ATLAS_SIG_B_TOP100,BRD-K32821942,azathioprine,trt_cp,-0.070472166
ATLAS_SIG_B_TOP100,BRD-K29313308,HDAC3-selective,trt_cp,-0.035172656
